"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a1","a12","a1a","a1c","a7","a7a","a7b","a11","a7c","a9","a20y","a20m","a20d","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","ASCn3","ASCn4","ASCn5","ASCn5b","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","ASCd5","ASCd6","ASCd7","ASCd8","ASCd9a","ASCd9b","ASCd9d","ASCd9e","ASCd9c","ASCd9f","ASCd14","ASCd15","ASCd16","ASCd17","ASCd18a","ASCd18b","ASCd18d","ASCd18e","ASCd18c","ASCd18f","d30a","d30b","ASCr1","ASCr2","ASCr7","ASCr8","ASCr111","ASCr112","ASCr11","e1","e2b","e6","e11","ASCe12","ASCe12x","ASCe13","ASCe14","e30","h1","h2","ASCh2","h3x","h4x","h5","h6x","h7x","h8","h9","ASCh10a","ASCh10b","ASCh10c","ASCh10d","ASCh10e","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","k4","n5a","ASCn6","ASCn7","n5b","k5a","k5a1","k5bc","k5bc1","k5i","k5i1","k5e","k5e1","k5f","k5f1","k5hdj","k5hdj1","k4b","n5c","n5d","k6","k7","k8","k9","ASCk8","ASCk8x","ASCk9","k10","k11","ASCk13","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","ASCk17","ASCk18","ASCk19","k20a1","ASCk22","k21","k30","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","ASCj16","ASCj17","ASCj18","ASCj19","ASCj20a","ASCj20b","ASCj20c","ASCj20d","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","ASCn8","ASCn9","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
614377,354,1,1,3,2,2,3,300,22,1,3,2,7,3,2017,11,26,2,306,1,2,2,NA,NA,NA,NA,NA,2016,12,31,4,"",-9,0,100,0,0,1,25,1964,5,1,-9,53,2,2,"",2,NA,NA,1,3,0,1,-9,NA,2,NA,2,NA,NA,2,NA,NA,1,1,1,2,1,"Publicity",2221,100,2200000,"Two Million Two Hundred Thousand",2e+06,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,-9,-9,-9,1,1,1,1,1,1,1,50,100,100,2,4,4,3,2,2,1,0,0,3,4,3,1,1,4,NA,1,10,1,1,3,"",1,1,4,1,1,1,"Better Quality Of Sound","Improving The Sound Each Time To Update",1,"Software, Page Ed Internet","Pages Ed Internet For Reports And Etc, Selection Musical Ed",2,NA,1,1,1,2,2,-9,168,100,0,0,0,100,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,1,0,0,100,0,0,0,0,1,-9,NA,NA,-9,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,-9,-9,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,1,1,0,1,-9,2,NA,NA,1,0,0,NA,2,NA,NA,2,NA,NA,1,5,1,1,1,1,2,2,3,2,4,3,1,0,20,19,11,9,0,9,2,-9,-9,NA,-9,NA,NA,19,2,NA,NA,NA,NA,3,2,10,711040,-9,-9,NA,-9,-9,NA,-9,-9,"Director",15,1,"",NA,NA,"",NA,NA,7,3,2017,12,40,2,4,2,1,15,3,1,1,1,3.20053172111511,2.98045182228088,4.52253246307373,34
614378,357,2,1,3,2,2,3,300,51,3,3,1,14,3,2017,17,15,2,304,1,2,2,NA,NA,NA,NA,NA,2016,4,30,3,"",100,0,0,0,100,1,100,1998,2,1,1998,17,1,2,"",2,NA,NA,1,2,0,0,0,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,1,2,3,"Medical Raw Materials",5149,100,1.5e+07,"Fifteen Million",1.9e+07,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,10,90,1,30,2,-9,0,0,2,1,1,1,1,1,1,100,20,100,2,3,4,1,1,1,1,3,4,1,4,3,2,2,NA,NA,NA,NA,NA,1,3,"",1,-9,2,1,2,1,"Pregnancy Tests","There Are Matches On The Market",2,"","",2,NA,1,2,2,2,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,5,NA,2,NA,NA,0,30,90,90,0,0,0,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,1,1,11,"Banco Fortaleza",2,2008,167000,3,1,2,2,2,1,2,300000,2,35000,2,1,NA,NA,1,NA,-6,2,1,1,1,10,1,3,2,1,0,0,NA,1,15,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,1,3,0,2,0,14,13,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,14,1,NA,NA,NA,NA,1,1,3,1200000,NA,6000,NA,NA,NA,NA,NA,NA,"Manager Biomedical",19,2,"",NA,NA,"",NA,NA,14,3,2017,17,51,1,1,1,NA,NA,3,1,2,1,1.04652321338654,1.04564368724823,1.71718502044678,36
614379,359,1,3,3,2,2,3,300,25,1,3,3,31,3,2017,10,34,2,302,1,2,2,NA,NA,NA,NA,NA,2016,3,31,2,"",28,100,0,0,0,1,30,1972,3,1,1972,10,2,1,"Iso 9001 Fc22000",1,15,2,1,1,0,0,1,NA,2,NA,1,-5,2,2,NA,NA,1,1,1,0,1,"Flexible Packagings",2520,70,1.2e+08,"One Hundred And Twenty Million",1.08e+08,1,3,1,5,100,0,0,NA,NA,NA,NA,NA,0,1,20,80,1,90,2,100,0,98,2,4,5,4,1,2,1,100,100,90,1,5,5,3,1,1,2,1,1,3,2,4,2,NA,NA,4,2,2,1,1,5,"",1,1,2,1,1,1,"Bases Standards Pouch","New Presentation And New Type Of Container",1,"Controls Of The Machines","Completely New",1,350000,1,1,1,1,1,92,140,100,0,0,100,0,0,1,30,2,NA,NA,"",1,1,5,NA,2,NA,NA,1,80,80,20,50,0,30,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5000000,-9,1,1,1,1,2,"",2,2016,8e+06,60,1,1,1,1,2,2,10000000,5,-9,2,1,NA,NA,1,NA,1,1,1,0,2,30,2,NA,NA,1,0,0,NA,1,10,2,1,45,2,1,1,1,2,1,2,1,2,2,1,2,2,2,1,320,280,280,40,100,100,80,10,15,NA,0,NA,NA,60,1,100,NA,100,NA,2,3,9,15600000,67000000,2770000,NA,85700000,2,5,137000000,137000000,"Financial Principal",2,1,"",NA,NA,"",NA,NA,31,3,2017,11,22,1,1,1,NA,NA,3,4,1,1,11.720648765564,9.35073184967041,10.9500770568848,44
614380,360,1,3,1,2,1,2,100,24,1,1,3,7,4,2017,15,23,2,174,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",51,100,0,0,0,1,49,1974,-9,2,1980,15,2,2,"",2,NA,NA,1,0,NA,NA,5,NA,2,NA,2,NA,NA,2,NA,NA,1,1,4,3,1,"Bags Woven Of Propylene",2413,85,9e+07,"Ninety Million",1e+07,3,NA,NA,NA,90,0,10,1,2,0,0,2002,1,0,85,15,2,NA,NA,100,10,95,3,5,5,2,3,2,3,100,5,95,3,5,5,2,2,1,1,3,2,3,2,3,2,2,NA,NA,2,3,2,1,5,"",1,-9,3,1,2,2,"Bags That Are Not Conventional","Completely New",1,"Certainty In The Logistic Chain","That Help Us To Obtain A Certification In Front Of The Customs And It Makes We Have A Preferential Treatment",1,1392000,1,2,2,2,1,80,90,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,1,NA,139200,2,NA,NA,1,10,40,0,0,0,80,20,1,3480000,2,NA,0,80,NA,0,NA,20,NA,0,NA,0,NA,0,NA,1,1392000,0,1,1,1,1,4,"",2,2015,3480000,12,1,2,1,2,2,2,2088000,1,0,2,2,4,2,NA,NA,NA,2,1,2,2,25,1,5,2,1,-9,0,NA,2,NA,NA,2,NA,NA,1,5,1,2,1,1,1,2,3,3,2,3,2,2,150,150,120,30,5,80,35,20,25,NA,10,2,8,95,1,10,NA,15,NA,3,2,13,6e+06,7200000,200000,NA,16000000,2,-9,-9,35000000,"General Manager",8,2,"",NA,NA,"",NA,NA,7,4,2017,16,44,3,3,1,NA,NA,1,3,1,1,1,1,1,12
614381,362,1,1,3,2,2,3,300,25,1,3,1,8,3,2017,11,43,2,304,1,2,2,NA,NA,NA,NA,NA,2016,3,31,2,"",51,0,0,0,100,1,51,2000,7,1,2000,17,2,2,"",1,30,2,1,9,10,0,NA,15000,2,NA,2,NA,NA,1,3,8,1,1,2,2,1,"Bobbins Of Agrofil",2520,100,4000900,"Four Hundred Million",4550,1,10,1,8,100,0,0,NA,NA,NA,NA,NA,0,1,5,95,1,120,2,70,30,0,1,4,4,1,1,1,1,100,100,100,2,4,4,1,1,1,1,3,2,2,2,3,2,NA,NA,-7,1,3,1,1,3,"",1,1,2,2,NA,NA,"","",2,"","",1,10000,2,2,2,2,2,60,48,90,10,0,100,0,0,2,NA,NA,NA,NA,"",2,1,NA,12000,2,NA,NA,1,0,0,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,0,1,50,1,3,2,2,NA,0,NA,1,2,2,1,3,2,1,2,1,1,1,1,2,2,3,3,1,2,0,3,7,7,7,0,7,0,0,2,0,NA,0,NA,NA,100,2,NA,NA,NA,NA,2,3,13,492910.88,-9,72000,NA,-9,1,10,-9,-9,"Legal Representative",17,1,"",NA,NA,"",NA,NA,8,3,2017,12,37,1,1,1,NA,NA,3,1,1,1,21.1425800323486,19.4880485534668,26.5036144256592,34
614382,367,1,1,1,2,1,2,100,18,1,1,1,3,3,2017,16,15,2,102,1,2,2,NA,NA,NA,NA,NA,2016,12,23,3,"",100,100,0,0,0,1,100,2015,3,1,2015,5,1,2,"",2,NA,NA,1,1,4,0,10,NA,2,NA,2,NA,NA,-7,NA,NA,1,1,4,2,1,"Blouses, Shirts And Working Clothes For Public Institutions And Private",1810,70,250000,"Two Hundred Fifty Thousand",-7,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,50,50,2,NA,NA,80,50,70,3,4,2,2,1,1,1,100,80,90,2,3,4,1,1,1,1,3,2,3,4,2,4,NA,NA,1,2,-4,2,1,5,"",1,1,1,1,1,1,"New Models, In Another Cloth As The Silk In Blouses And Shirts, Bringing Up To Date In Details Of The Garments That Request Them","New Design Combination Of New Colors And New Details For Shirts And Blouses",2,"","",2,NA,2,2,1,2,2,70,40,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,0,80,0,0,50,0,50,0,1,20000,1,20,0,0,NA,50,NA,0,NA,0,NA,50,NA,0,NA,2,NA,NA,1,2,1,1,7,"",2,2016,10000,36,2,NA,NA,NA,NA,NA,NA,3,-9,1,1,NA,NA,1,NA,1,2,2,0,1,30,1,4,2,1,-9,-9,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,0,0,4,-7,3,1,1,0,2,1,1,NA,3,2,6,3,2,NA,NA,NA,NA,0,0,12,155125,-9,5000,NA,-9,3,NA,-9,140000,"General Manager",2,2,"Person In Charge Of The Workshop",2,1,"",NA,NA,3,3,2017,17,40,2,2,1,NA,NA,1,1,1,0,20.0216159820557,31.942310333252,45.0612411499023,1
614383,370,1,1,1,2,1,2,100,20,1,1,1,21,3,2017,8,21,2,166,1,2,2,NA,NA,NA,NA,NA,2016,12,30,3,"",100,100,0,0,0,1,100,1985,3,1,1985,40,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,-7,NA,NA,2,2,1,1,1,"Beams Ribbons",2022,50,6e+05,"Six Hundred Thousand",6e+05,2,60,2,NA,100,0,0,NA,NA,NA,NA,NA,0,5,100,0,NA,NA,NA,100,0,90,1,4,3,1,1,1,4,0,0,100,1,5,5,3,1,1,1,1,0,4,4,1,1,2,NA,NA,1,80,2,1,5,"",1,1,3,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,50,44,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,1,1,NA,2,100,5,10,0,0,90,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,2,2,0,1,10,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,2,3,5,3,2,3,1,1,0,0,0,NA,4,0,1,50,2,NA,NA,NA,NA,2,0,4,228000,180000,600,NA,460000,1,20,-9,2527000,"Proprietary Manager",40,1,"",NA,NA,"",NA,NA,21,3,2017,9,35,1,3,3,1,35,1,1,1,0,20.0216159820557,31.942310333252,45.0612411499023,1
614384,381,1,1,1,2,1,2,100,17,1,1,1,3,3,2017,9,51,2,166,1,2,2,NA,NA,NA,NA,NA,2016,12,25,3,"",100,100,0,0,0,1,100,1985,2,2,1997,35,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,2,0,3,1,"Thermic Fiber",1711,40,50000,"Fifty Thousand",7e+05,3,NA,NA,NA,80,20,0,NA,NA,NA,NA,-9,0,0,100,0,NA,NA,NA,10,20,20,2,5,4,4,1,1,5,30,0,100,2,2,2,1,1,1,4,3,1,3,2,4,1,NA,NA,1,2,5,2,1,5,"",1,1,1,2,NA,NA,"","",1,"The Thermic Fiber Now We Make It Out Bulk Of 7 And 8 Capes And Has Bounce","Thermic Fiber Ed 7 And 8 Capes Effect Bounce",2,NA,2,1,2,2,1,80,60,90,10,0,100,0,0,2,NA,NA,NA,NA,"",1,2,NA,NA,2,NA,NA,3,30,20,70,0,0,30,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,3,2,10,2,NA,NA,2,NA,0,NA,1,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,4,1,2,-9,5,4,3,2,3,0,0,0,1,NA,2,0,1,100,2,NA,NA,NA,NA,0,0,4,25000,10000,12000,NA,50000,2,20,150000,490000,"Proprietary Manager",19,1,"",NA,NA,"",NA,NA,3,3,2017,11,38,2,2,1,NA,NA,1,1,1,0,20.0216159820557,31.942310333252,45.0612411499023,1
614385,392,1,1,1,2,1,2,-9,22,1,1,1,3,3,2017,9,37,2,174,1,2,1,2,1,2,NA,NA,2016,12,31,2,"",60,100,0,0,0,1,40,2007,17,2,2009,15,2,2,"",2,NA,NA,1,2,0,10,30,NA,2,NA,2,NA,NA,1,0,NA,1,1,1,1,1,"Books, Headed, Posters, Bound, Banner And Roller",2211,70,250000,"Two Hundred Fifty Thousand",1500000,2,1,6,NA,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,2,NA,NA,100,0,0,1,4,1,3,1,1,1,100,80,0,1,4,3,3,1,1,1,0,0,1,4,3,2,NA,NA,1,1,-4,1,1,0,"",1,1,3,2,NA,NA,"","",2,"","",2,NA,1,1,1,2,2,20,40,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,0,40,0,60,0,0,40,0,1,8000,1,30,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,1,NA,2,NA,1,1,0,1,70,1,12,2,1,0,0,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,3,3,2,2,3,3,8,8,5,3,2,3,0,0,0,NA,3,0,2,100,2,NA,NA,NA,NA,3,1,12,1e+05,120000,10000,NA,250000,2,50,450000,3000000,"General Manager",10,1,"",NA,NA,"",NA,NA,3,3,2017,11,13,2,2,1,NA,NA,1,1,1,0,20.0216159820557,31.942310333252,45.0612411499023,1
614386,398,1,1,1,2,1,2,100,22,1,1,1,6,3,2017,10,54,2,170,1,2,1,3,1,1,1,NA,2016,7,1,3,"",100,0,0,0,100,1,100,1994,3,1,1994,48,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,1,0,NA,1,1,3,2,1,"Cards And Invitations Printing Press",2221,-9,50000,"Fifty Thousand",-9,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,2,NA,NA,-9,-9,100,1,3,1,1,1,1,1,40,50,70,3,3,1,1,1,1,1,2,0,4,4,3,1,NA,NA,-9,1,-9,2,1,5,"",2,-9,0,1,1,1,"Improve Production","Completely Mo Colors",1,"More Brilliances In The Invitations","More Tones Painted In Colors",2,NA,2,2,1,1,2,60,48,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,0,100,0,100,0,0,0,0,1,25000,1,100,-9,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,3,"",2,2016,-9,74,1,2,1,2,2,2,100000,-9,NA,2,1,NA,NA,1,NA,1,2,2,0,1,-9,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6,6,4,2,2,2,0,0,0,NA,-9,NA,NA,6,2,NA,NA,NA,NA,0,0,6,24000,-9,24000,NA,-9,3,NA,-9,1750000,"General Manager",25,1,"",NA,NA,"",NA,NA,6,3,2017,11,40,1,3,1,NA,NA,1,1,1,0,20.0216159820557,31.942310333252,45.0612411499023,1
614387,400,1,1,1,2,1,2,100,20,1,1,1,13,3,2017,9,37,2,166,1,2,2,NA,NA,NA,NA,NA,2016,6,30,3,"",100,100,0,0,0,2,NA,1985,3,1,1985,31,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,2,2,3,2,1,"Wooden Beams For The Construction",2022,70,130000,"One Hundred Thirty Thousand",140000,2,30,4,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,40,0,100,1,3,4,1,1,1,2,20,100,100,1,2,1,1,1,1,2,2,2,4,4,4,1,2,NA,NA,1,1000,2,1,5,"",1,1,3,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,70,45,100,0,0,50,50,0,2,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,3,50,25,20,40,0,40,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,1,1,11,"Fie Bank",2,2015,3e+05,72,1,1,2,2,2,2,150000,2,200000,1,2,1,NA,NA,NA,NA,2,2,3,1,12,1,10,2,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,4,3,5,2,5,0,5,0,0,0,0,NA,2,0,12,100,2,NA,NA,NA,NA,2,0,12,60000,380000,3000,NA,450000,2,30,360000,1190000,"Proprietary Manager",30,1,"",NA,NA,"",NA,NA,13,3,2017,10,30,2,3,1,NA,NA,1,1,1,0,20.0216159820557,31.942310333252,45.0612411499023,1
614388,441,1,2,1,2,1,2,100,29,1,1,2,26,4,2017,10,25,2,102,1,2,2,NA,NA,NA,NA,NA,2016,3,31,5,"",16,100,0,0,0,1,32,2006,13,1,2006,35,2,2,"",1,15,2,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,0,3,1,"Machinery Of Bottling For Different Products",2919,90,4e+06,"Four Million Approximately",2900000,1,15,7,NA,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,1,7,2,0,0,100,1,4,1,1,1,1,1,100,100,80,-9,4,3,1,1,1,1,1,2,3,3,2,2,NA,NA,2,2,1,2,1,1,"",1,2,2,1,1,1,"Increase In Precision, Speed Production, Decrease In The Levels Of Your Iodine And Decrease In Electric Consumption","Brand-New In Characteristics",1,"Automatization","Completely New",2,NA,2,2,1,2,2,100,48,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,1,1,NA,2,NA,NA,1,0,80,50,50,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3000000,0,1,2,1,1,3,"",2,2015,6e+06,120,1,1,2,2,2,2,10000000,1,3800000,2,2,7,1,NA,-9,NA,2,1,0,1,3,2,NA,NA,1,0,0,NA,1,3,2,1,30,2,2,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,2,2,30,16,20,10,5,15,0,0,3,NA,0,NA,NA,100,2,NA,NA,NA,NA,3,3,9,1234800,-9,78000,NA,-9,1,-9,-9,-9,"Legal Representative",11,1,"Manageress",11,2,"",NA,NA,26,4,2017,12,0,2,2,2,2,0,1,2,1,0,8.56287097930908,14.9669752120972,17.8020114898682,7
614389,446,1,2,1,2,1,2,100,28,1,1,2,17,3,2017,11,34,2,102,1,2,2,NA,NA,NA,NA,NA,2016,3,31,5,"",50,100,0,0,0,1,50,2008,3,2,2010,15,2,2,"",1,180,2,1,1,4,0,1,NA,2,NA,2,NA,NA,2,NA,NA,1,1,2,1,1,"Plastic Calamines",2891,70,1.8e+07,"Eighteen Million",1.2e+07,2,5,1,10,100,0,0,NA,NA,NA,NA,NA,5,0,0,100,1,60,2,100,70,100,5,3,3,3,1,1,1,80,28,80,4,3,3,3,1,1,1,2,2,3,3,3,4,1,4,NA,2,6,2,1,3,"",1,1,3,1,1,1,"Manufacturing And Commercialization For Pipes For The Micro-Irrigation Con","Poly-Tubes Con",1,"Manufacturing Plastic Calamines","One Hundred Different Percent To The Previous System Ed Manufacturing Improved In Quality Presentacion And Better Advantages Are More Competitive",1,250000,1,1,1,1,2,20,144,100,0,0,100,0,0,1,-6,2,NA,NA,"",2,1,NA,200000,2,NA,NA,0,50,50,0,100,0,0,0,1,1800000,1,90,7e+05,30,NA,70,NA,0,NA,0,NA,0,NA,0,NA,1,350000,350000,1,2,1,1,3,"",2,2016,1400000,3,1,1,2,1,1,2,1400000,1,1000000,2,2,1,NA,NA,NA,NA,2,1,0,2,30,1,4,2,1,0,0,NA,1,5,2,1,30,2,1,5,1,1,1,1,1,2,3,2,2,2,1,1,80,45,60,20,18,18,24,15,7,NA,0,NA,NA,10,1,100,NA,100,NA,2,2,12,1800000,14000000,168000,NA,16000000,2,10,1500000,2100000,"General Manager",9,1,"",NA,NA,"",NA,NA,17,3,2017,12,43,2,2,1,NA,NA,1,2,1,0,8.56287097930908,14.9669752120972,17.8020114898682,7
614390,454,1,3,1,2,1,2,100,15,1,1,3,1,6,2017,17,41,2,100,1,2,1,26,1,2,NA,NA,2016,3,31,2,"",70,0,100,0,0,-9,NA,1995,300,1,1995,30,2,1,"Iso 9000, Iso 14000, Ohsas 18000, Fssc 22000,  Ibnorca (Bolivian Institute Of Normalization And Quality)",2,NA,NA,1,1,0,15,0,NA,1,10,2,NA,NA,2,NA,NA,1,1,1,2,1,"Manufacturing Of Beverage",1554,60,2e+09,"Two Billion",1.7e+09,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,1,1,85,15,1,60,2,25,20,95,3,2,3,1,1,2,2,100,5,100,2,1,3,1,1,2,1,2,2,3,3,4,-9,NA,NA,3,2,2,1,1,3,"",1,1,1,1,1,1,"Line Of Products Natural","The Product Is New",1,"New Line For Juicesmanufacturing","He Has Difference Of Process, It Is Not Similar To The Foregoing",1,-9,2,2,1,1,1,80,168,95,5,0,100,0,0,1,90,2,NA,NA,"",1,1,5,NA,2,NA,NA,1,5,3,95,5,0,0,0,1,1e+08,1,20,3500000,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,100000000,0,1,1,1,1,1,"",2,2014,3.5e+08,120,1,1,2,2,2,2,700000000,1,250000000,2,2,1,NA,NA,NA,NA,2,1,0,3,20,1,12,2,2,NA,0,NA,2,NA,NA,2,NA,NA,1,3,1,1,1,1,1,2,0,1,0,1,1,1,2500,2100,900,1600,200,300,400,150,250,NA,100,20,3,90,1,70,NA,70,NA,2,3,11,326400000,-9,-9,NA,500000000,1,20,-9,-9,"Manager Region West",18,1,"",NA,NA,"",NA,NA,1,6,2017,18,38,1,2,1,NA,NA,1,3,1,0,1,1.27244138717651,1.24446189403534,11
614391,456,1,3,1,2,1,2,100,16,1,1,3,13,4,2017,8,16,2,170,1,2,1,5,1,1,1,NA,2016,3,31,1,"",-9,100,0,0,0,1,-9,1933,-9,1,-9,25,2,1,"Isom9000",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,2,1,0,1,1,"Sale And Manufacturing Of Cigarettes",1600,90,-9,"",-9,1,3,1,7,100,0,0,NA,NA,NA,NA,NA,0,0,30,70,1,60,2,90,-9,90,2,4,4,1,1,1,1,100,-9,100,2,4,4,1,1,1,2,1,1,3,-9,3,1,NA,NA,5,1,3,1,1,2,"",1,1,1,1,2,2,"Cigarettes With Encapsulates And New Presentations","New",1,"Expansion Of Tobacco","Completely New",1,1e+05,1,1,1,1,1,-9,40,90,10,0,90,10,0,1,-6,2,NA,NA,"",2,1,-9,NA,1,-9,NA,1,80,20,100,0,0,0,0,1,2e+05,1,10,3e+09,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,20000000,-9,1,2,1,-9,NA,"",-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,-9,NA,-9,2,1,NA,NA,NA,NA,2,1,0,1,0,1,12,2,2,NA,0,NA,2,NA,NA,1,60,2,1,5,1,1,1,2,1,1,2,3,1,2,1,2,225,225,130,95,30,80,20,10,25,NA,0,NA,NA,-9,1,60,NA,50,NA,2,2,13,-9,-9,-9,NA,-9,1,7,-9,-9,"General Manager",7,1,"",NA,NA,"",NA,NA,13,4,2017,9,1,1,2,3,0,50,1,3,1,0,1,1.27244138717651,1.24446189403534,11
