"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
15,1,1,2,NA,NA,NA,2,1995,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,4500000,NA,NA,60,42,2,NA,NA,NA,NA,8,5,3,0,3,2,0,NA,80,1850000,1e+06,85000,-9,-9,"Argentina"
15,1,3,2,NA,NA,NA,2,1997,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,9.3e+07,NA,NA,70,44,2,NA,NA,NA,NA,130,74,56,41,15,18,80,1,80,51000000,2.8e+07,580000,8.6e+07,-9,"Argentina"
15,1,1,2,NA,NA,NA,5,2009,2,NA,1,-9,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,5e+06,NA,NA,70,60,2,NA,NA,NA,NA,21,20,1,0,10,10,0,NA,50,-9,-9,120000,85,-9,"Argentina"
15,1,1,1,2,1,1,5,2007,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,4.5e+07,0,0,35,40,1,5e+06,1,50,0,15,8,7,3,2,3,1,6,100,16000000,19500000,3000000,4.4e+07,8e+07,"Argentina"
29,1,1,2,NA,NA,NA,5,1980,2,NA,1,6,0,0,1,7,2,NA,-7,NA,NA,1,1,1,1.7e+07,NA,NA,40,30,2,NA,NA,NA,NA,14,10,4,5,3,2,0,NA,7,6500000,8e+06,240000,1.6e+07,7e+05,"Argentina"
15,1,2,2,NA,NA,NA,5,2012,1,-9,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,13120000,NA,NA,80,45,2,NA,NA,NA,NA,36,27,9,21,6,0,0,NA,95,8880000,4260000,-9,12420000,-9,"Argentina"
15,1,2,1,5,1,2,2,1982,1,-9,1,2,6,0,2,NA,2,NA,1,2,12,1,1,1,12500000,NA,NA,50,55,1,310000,1,100,0,30,14,16,0,10,4,0,NA,50,4700000,-9,315000,10900000,1e+07,"Argentina"
15,1,2,2,NA,NA,NA,2,2001,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,2.7e+07,NA,NA,45,48,2,NA,NA,NA,NA,75,52,23,32,18,2,0,NA,90,14380000,11200000,325658,2.7e+07,-9,"Argentina"
15,1,2,2,NA,NA,NA,5,2004,1,3,1,1,0,0,1,50,2,NA,2,NA,NA,1,1,1,-9,NA,NA,-9,168,1,-9,NA,NA,-9,30,30,0,4,26,0,0,NA,80,-9,-9,90000,-9,-9,"Argentina"
15,1,3,2,NA,NA,NA,5,2001,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,55558000,NA,NA,75,66,1,340000,1,100,100000,110,59,51,30,12,17,0,NA,-9,26000000,2e+07,930000,5e+07,-9,"Argentina"
15,1,2,2,NA,NA,NA,5,2003,2,NA,1,-9,NA,NA,1,-9,2,NA,2,NA,NA,1,1,1,14850000,NA,NA,70,45,2,NA,NA,NA,NA,24,21,3,8,10,3,0,NA,100,6900000,5400000,110000,1.4e+07,-9,"Argentina"
15,1,2,1,9,1,2,2,1988,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,1,1,-9,NA,NA,35,44,2,NA,NA,NA,NA,37,15,22,0,7,8,0,NA,95,-9,-9,-9,-9,-9,"Argentina"
