"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
52,2,1,2,NA,NA,NA,2,1987,2,NA,1,1,0,10,2,NA,2,NA,NA,NA,NA,1,1,2,3500000,NA,NA,NA,NA,1,50000,2,NA,90000,17,NA,NA,NA,NA,NA,0,NA,100,412288,NA,7000,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2005,2,NA,1,3,0,15,2,NA,2,NA,NA,NA,NA,1,1,2,1360262,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0,NA,90,156531,NA,2384,NA,NA,"Ecuador"
52,2,2,2,NA,NA,NA,5,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,5000000,NA,NA,NA,NA,1,90000,2,NA,-9,40,NA,NA,NA,NA,NA,1,3,100,200000,NA,3000,NA,NA,"Ecuador"
45,3,1,2,NA,NA,NA,2,2001,2,NA,1,2,0,0,2,NA,2,NA,NA,NA,NA,1,1,4,256000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,50,3,100,150000,NA,400,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2000,2,NA,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,1,1,2,300000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,40000,NA,1500,NA,NA,"Ecuador"
24,1,1,2,NA,NA,NA,2,2005,1,3,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,131000,NA,NA,100,40,1,5000,1,1,0,5,3,2,1,2,0,0,NA,100,66720,36000,1000,131171,50000,"Ecuador"
52,2,2,2,NA,NA,NA,5,1951,1,8,1,2,2,0,1,-9,2,NA,NA,NA,NA,1,1,2,1200000,NA,NA,NA,NA,1,42000,1,40,0,22,NA,NA,NA,NA,NA,0,NA,95,210000,NA,15000,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,1979,2,NA,1,3,1,0,2,NA,2,NA,NA,NA,NA,1,1,2,800813,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0,NA,30,174353,NA,1180,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2005,2,NA,1,2,0,5,2,NA,2,NA,NA,NA,NA,1,1,2,900000,NA,NA,NA,NA,2,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,NA,100,265000,NA,250,NA,NA,"Ecuador"
52,2,2,2,NA,NA,NA,5,2006,1,30,1,1,0,30,2,NA,2,NA,NA,NA,NA,1,2,2,7502586,NA,NA,NA,NA,2,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,1,6,100,732692,NA,19500,NA,NA,"Ecuador"
51,3,1,1,3,1,2,5,1967,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,1,3,2300000,NA,NA,NA,NA,2,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,1,1,100,155000,NA,6000,NA,NA,"Ecuador"
28,1,2,2,NA,NA,NA,5,1982,1,45,1,3,3,59,2,NA,1,8,2,NA,NA,1,1,1,1800000,NA,NA,33,150,1,100000,1,20,100000,20,15,5,2,13,0,5,2,60,178000,126372,6500,539190,113724,"Ecuador"
51,3,1,2,NA,NA,NA,5,1983,2,NA,1,5,2,0,2,NA,2,NA,NA,NA,NA,1,1,3,1000000,NA,NA,NA,NA,2,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,0,NA,100,190000,NA,3000,NA,NA,"Ecuador"
52,2,1,1,2,1,2,5,1995,2,NA,1,2,4,0,1,1,2,NA,NA,NA,NA,1,2,2,524000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,30000,NA,1200,NA,NA,"Ecuador"
50,3,2,2,NA,NA,NA,2,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,3703950,NA,NA,NA,NA,2,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,1,1,100,598662,NA,10300,NA,NA,"Ecuador"
51,3,1,1,3,1,2,2,1973,2,NA,1,0,NA,NA,1,1,2,NA,NA,NA,NA,1,1,3,670000,NA,NA,NA,NA,1,65000,1,90,0,13,NA,NA,NA,NA,NA,0,NA,100,180000,NA,2000,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2008,1,32,1,5,0,30,2,NA,1,45,NA,NA,NA,1,1,2,288367,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0,NA,100,26883,NA,1444,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,2,2009,2,NA,1,2,0,3,2,NA,2,NA,NA,NA,NA,1,2,3,1400000,NA,NA,NA,NA,1,60000,1,5,120000,13,NA,NA,NA,NA,NA,0,NA,100,104000,NA,2160,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2016,1,3,1,2,1,0,2,NA,2,NA,NA,NA,NA,1,1,2,545337,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,100,7000,NA,800,NA,NA,"Ecuador"
52,2,3,2,NA,NA,NA,1,2007,2,NA,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,1,1,2,44000000,NA,NA,NA,NA,1,439000,1,100,0,946,NA,NA,NA,NA,NA,-9,NA,100,4000000,NA,40000,NA,NA,"Ecuador"
15,1,2,2,NA,NA,NA,2,2009,1,90,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,4000000,NA,NA,70,60,1,100000,1,100,0,70,50,20,10,40,0,0,NA,90,650000,2000000,80000,3401975,600000,"Ecuador"
51,3,1,2,NA,NA,NA,2,2005,1,2,1,1,0,5,1,1,2,NA,NA,NA,NA,1,1,3,350000,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,2,3,100,90000,NA,720,NA,NA,"Ecuador"
72,3,1,2,NA,NA,NA,2,2006,1,8,2,NA,NA,NA,2,NA,1,15,NA,NA,NA,1,1,6,60000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,3,100,44000,NA,1500,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,2,1996,2,NA,1,1,0,5,2,NA,2,NA,NA,NA,NA,1,1,3,207716,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,100,54806,NA,3489,NA,NA,"Ecuador"
50,2,1,2,NA,NA,NA,2,1998,2,NA,1,1,0,1,1,-9,2,NA,NA,NA,NA,1,2,2,2885598,NA,NA,NA,NA,2,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,0,NA,100,101675,NA,250,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,3,2010,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1317535,NA,NA,NA,NA,2,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,0,NA,100,150071,NA,18074,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,5,2011,1,30,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,328000,NA,NA,NA,NA,1,80000,1,50,0,10,NA,NA,NA,NA,NA,4,2,100,26000,NA,8000,NA,NA,"Ecuador"
52,2,1,1,2,1,2,5,2007,2,NA,1,1,0,15,1,3,2,NA,NA,NA,NA,1,1,2,250000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,46000,NA,1000,NA,NA,"Ecuador"
52,2,2,2,NA,NA,NA,5,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,9169347,NA,NA,NA,NA,1,62000,1,1,0,48,NA,NA,NA,NA,NA,0,NA,100,563078,NA,13432,NA,NA,"Ecuador"
51,3,1,1,2,1,1,2,2000,2,NA,1,2,3,0,2,NA,2,NA,NA,NA,NA,1,1,3,4857405,NA,NA,NA,NA,2,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,0,NA,100,90000,NA,3700,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,2010,2,NA,1,4,0,20,1,1,2,NA,NA,NA,NA,1,1,3,9333660,NA,NA,NA,NA,1,-9,NA,NA,-9,42,NA,NA,NA,NA,NA,-9,NA,99,387484,NA,7921,NA,NA,"Ecuador"
52,2,2,2,NA,NA,NA,1,2012,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1000000,NA,NA,NA,NA,1,60000,1,100,0,22,NA,NA,NA,NA,NA,0,NA,100,679553,NA,477,NA,NA,"Ecuador"
50,2,1,2,NA,NA,NA,5,2009,2,NA,1,1,0,1,1,1,2,NA,NA,NA,NA,1,1,2,7360000,NA,NA,NA,NA,2,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,0,NA,100,270000,NA,11000,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,1999,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,340000,NA,NA,NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,0,NA,100,54550,NA,1200,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,2010,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,2,7500000,NA,NA,NA,NA,1,30000,1,70,30000,15,NA,NA,NA,NA,NA,0,NA,100,240000,NA,3000,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,2,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,700000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,3,100,100000,NA,700,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,276000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,4,35000,NA,170,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2015,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,15000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,10000,NA,120,NA,NA,"Ecuador"
51,3,3,2,NA,NA,NA,2,2008,2,NA,1,5,0,12,1,5,2,NA,NA,NA,NA,1,1,3,2100000,NA,NA,NA,NA,1,378379,-9,NA,415423,175,NA,NA,NA,NA,NA,17,-9,85,897000,NA,24000,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,2,2008,2,NA,1,4,0,1,1,2,2,NA,NA,NA,NA,1,1,3,1347264,NA,NA,NA,NA,1,120000,2,NA,0,14,NA,NA,NA,NA,NA,0,NA,100,231216,NA,2416,NA,NA,"Ecuador"
50,3,2,2,NA,NA,NA,2,1998,1,3,1,1,0,20,2,NA,2,NA,NA,NA,NA,1,2,6,1800000,NA,NA,NA,NA,1,120000,2,NA,0,20,NA,NA,NA,NA,NA,5,1,100,120000,NA,1500,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2014,2,NA,1,2,2,0,1,10,2,NA,NA,NA,NA,1,1,2,500000,NA,NA,NA,NA,1,20000,1,100,0,9,NA,NA,NA,NA,NA,0,NA,100,200000,NA,1200,NA,NA,"Ecuador"
52,2,2,2,NA,NA,NA,5,2014,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,2,500000,NA,NA,NA,NA,1,10000,1,50,0,20,NA,NA,NA,NA,NA,0,NA,100,93000,NA,2000,NA,NA,"Ecuador"
26,1,1,2,NA,NA,NA,5,2008,1,8,1,2,-9,-9,2,NA,2,NA,2,NA,NA,1,2,1,374612,NA,NA,50,40,2,NA,NA,NA,NA,10,7,3,0,0,7,0,NA,35,169404,14843,20047,300000,400000,"Ecuador"
52,2,2,1,2,1,1,2,2013,1,30,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,2584000,NA,NA,NA,NA,1,40000,1,100,0,22,NA,NA,NA,NA,NA,0,NA,90,180000,NA,4000,NA,NA,"Ecuador"
51,3,2,1,-9,1,1,5,2007,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,1600000,NA,NA,NA,NA,1,46000,2,NA,0,20,NA,NA,NA,NA,NA,0,NA,100,50000,NA,650,NA,NA,"Ecuador"
45,3,1,2,NA,NA,NA,5,2013,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,4,1465718,NA,NA,NA,NA,1,3000,1,100,0,70,NA,NA,NA,NA,NA,0,NA,100,60000,NA,700,NA,NA,"Ecuador"
52,2,2,2,NA,NA,NA,5,2010,2,NA,1,1,0,0,2,NA,2,NA,NA,NA,NA,1,1,2,804788,NA,NA,NA,NA,1,50000,2,NA,0,22,NA,NA,NA,NA,NA,0,NA,100,520000,NA,3945,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2004,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,200000,NA,NA,NA,NA,1,20000,2,NA,0,6,NA,NA,NA,NA,NA,0,NA,100,40000,NA,1800,NA,NA,"Ecuador"
52,2,2,2,NA,NA,NA,2,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,2100000,NA,NA,NA,NA,1,80000,2,NA,0,40,NA,NA,NA,NA,NA,0,NA,100,650000,NA,600,NA,NA,"Ecuador"
52,2,3,1,4,2,NA,2,2012,2,NA,1,3,2,0,2,NA,2,NA,NA,NA,NA,1,1,2,12000000,NA,NA,NA,NA,1,30000,1,80,0,120,NA,NA,NA,NA,NA,2,3,100,3100000,NA,11000,NA,NA,"Ecuador"
50,2,1,2,NA,NA,NA,1,1994,1,15,2,NA,NA,NA,2,NA,1,30,NA,NA,NA,1,1,2,1200000,NA,NA,NA,NA,2,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,0,NA,80,29552,NA,1900,NA,NA,"Ecuador"
50,2,3,2,NA,NA,NA,5,2005,2,NA,1,2,3,0,2,NA,2,NA,NA,NA,NA,1,2,2,1700000,NA,NA,NA,NA,2,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,0,NA,70,400000,NA,8000,NA,NA,"Ecuador"
15,1,3,2,NA,NA,NA,2,2006,2,NA,2,NA,NA,NA,1,1,2,NA,2,NA,NA,1,1,1,13798534,NA,NA,80,126,1,480000,1,100,292000,216,182,34,18,82,82,1,6,62,1800910,8305101,63105,11169116,2100000,"Ecuador"
52,2,1,2,NA,NA,NA,5,2005,1,8,1,2,1,0,1,1,1,8,NA,NA,NA,1,1,2,900000,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,1,2,100,135000,NA,6000,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2009,2,NA,1,6,3,12,2,NA,2,NA,NA,NA,NA,1,2,2,225000,NA,NA,NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,0,NA,90,60369,NA,2633,NA,NA,"Ecuador"
50,2,2,2,NA,NA,NA,5,2013,1,3,1,1,0,0,1,5,1,2,NA,NA,NA,1,1,2,8000000,NA,NA,NA,NA,1,100000,1,100,100000,50,NA,NA,NA,NA,NA,0,NA,95,250000,NA,30000,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2012,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,704737,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,40,66271,NA,10800,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,5,2012,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,2232831,NA,NA,NA,NA,2,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,0,NA,100,240113,NA,1200,NA,NA,"Ecuador"
72,3,2,2,NA,NA,NA,5,2004,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,1,6,3000100,NA,NA,NA,NA,2,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,0,NA,100,580000,NA,2400,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,2013,2,NA,1,3,1,0,2,NA,2,NA,NA,NA,NA,1,1,2,1027777,NA,NA,NA,NA,2,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,0,NA,100,570000,NA,6000,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2015,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1800000,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,100,200000,NA,150,NA,NA,"Ecuador"
51,3,2,1,-9,1,2,-9,1990,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,3,4138175,NA,NA,NA,NA,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,40,2,100,440510,NA,8843,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,2007,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,2,2,750000,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,100,79000,NA,480,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,5,2008,2,NA,1,4,0,0,2,NA,2,NA,NA,NA,NA,1,2,3,300000,NA,NA,NA,NA,1,20000,1,100,0,7,NA,NA,NA,NA,NA,0,NA,100,50000,NA,750,NA,NA,"Ecuador"
51,3,3,2,NA,NA,NA,1,1999,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,3,13009066,NA,NA,NA,NA,2,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,0,NA,85,1153084,NA,39951,NA,NA,"Ecuador"
50,2,1,2,NA,NA,NA,5,2002,2,NA,1,1,4,0,1,1,2,NA,NA,NA,NA,1,2,2,1700000,NA,NA,NA,NA,1,10000,2,NA,0,10,NA,NA,NA,NA,NA,0,NA,10,75000,NA,5000,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,2012,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,3,1103000,NA,NA,NA,NA,1,110000,1,1,100000,48,NA,NA,NA,NA,NA,20,3,100,44000,NA,6000,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,2015,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,300000,NA,NA,NA,NA,1,25000,2,NA,0,14,NA,NA,NA,NA,NA,0,NA,100,150000,NA,200,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,2,2015,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,600000,NA,NA,NA,NA,1,50000,1,10,0,6,NA,NA,NA,NA,NA,0,NA,100,20000,NA,500,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2007,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,2,2000000,NA,NA,NA,NA,1,30000,1,2,0,12,NA,NA,NA,NA,NA,0,NA,100,411943,NA,1200,NA,NA,"Ecuador"
45,3,1,2,NA,NA,NA,5,2009,2,NA,1,1,0,1,1,1,2,NA,NA,NA,NA,1,1,6,1090000,NA,NA,NA,NA,1,20000,1,100,0,17,NA,NA,NA,NA,NA,2,6,98,250000,NA,480,NA,NA,"Ecuador"
55,3,2,2,NA,NA,NA,5,1999,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,1,5,1200000,NA,NA,NA,NA,1,6000,2,NA,0,35,NA,NA,NA,NA,NA,0,NA,80,250000,NA,9000,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,5,1988,2,NA,1,2,0,15,1,5,2,NA,NA,NA,NA,1,1,3,140000,NA,NA,NA,NA,1,15000,1,10,0,8,NA,NA,NA,NA,NA,0,NA,100,65000,NA,1500,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,2009,1,90,1,1,0,1,2,NA,1,7,NA,NA,NA,1,1,3,4500000,NA,NA,NA,NA,1,60000,2,NA,300000,26,NA,NA,NA,NA,NA,0,NA,60,150000,NA,10200,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2011,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,600000,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,2,2,100,88561,NA,600,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,2012,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,200000,NA,NA,NA,NA,1,30000,1,100,0,10,NA,NA,NA,NA,NA,15,6,80,120000,NA,5000,NA,NA,"Ecuador"
50,3,1,2,NA,NA,NA,5,2006,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,6,1000000,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,80,240000,NA,500,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,2,2013,2,NA,2,NA,NA,NA,1,-9,2,NA,NA,NA,NA,1,1,3,10795113,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,100,500000,NA,1800,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,2002,2,NA,1,1,0,0,1,1,2,NA,NA,NA,NA,1,1,2,367400,NA,NA,NA,NA,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,0,NA,90,156445,NA,900,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,5,2013,2,NA,1,1,0,1,1,-9,2,NA,NA,NA,NA,1,1,6,1151931,NA,NA,NA,NA,1,3000,1,100,0,15,NA,NA,NA,NA,NA,0,NA,100,150338,NA,3197,NA,NA,"Ecuador"
55,3,2,2,NA,NA,NA,2,2001,2,NA,1,10,0,1,1,1,2,NA,NA,NA,NA,1,1,5,1200000,NA,NA,NA,NA,1,65000,1,100,0,37,NA,NA,NA,NA,NA,0,NA,100,700000,NA,22000,NA,NA,"Ecuador"
25,1,2,2,NA,NA,NA,5,1997,2,NA,1,1,1,0,2,NA,2,NA,2,NA,NA,1,1,1,1014337,NA,NA,60,60,1,38000,2,NA,40000,20,15,5,1,2,12,7,3,10,195489,312990,4552,513032,240000,"Ecuador"
19,1,2,2,NA,NA,NA,5,1987,2,NA,1,4,3,0,2,NA,2,NA,2,NA,NA,1,2,1,1026721,NA,NA,60,40,2,NA,NA,NA,NA,34,27,7,0,27,0,0,NA,95,627000,292000,11000,1163456,290000,"Ecuador"
52,2,0,2,NA,NA,NA,5,1973,2,NA,1,1,0,20,1,1,2,NA,NA,NA,NA,1,1,2,80000,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,100,25000,NA,900,NA,NA,"Ecuador"
45,3,3,2,NA,NA,NA,2,1950,2,NA,1,0,NA,NA,1,1,2,NA,NA,NA,NA,1,1,4,27812767,NA,NA,NA,NA,1,2000000,1,100,0,600,NA,NA,NA,NA,NA,400,8,-9,8918117,NA,110643,NA,NA,"Ecuador"
52,2,2,1,4,1,2,2,1962,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,2455000,NA,NA,NA,NA,1,12000,2,NA,0,42,NA,NA,NA,NA,NA,0,NA,90,783000,NA,10022,NA,NA,"Ecuador"
51,3,3,2,NA,NA,NA,2,2007,2,NA,1,2,0,1,1,5,2,NA,NA,NA,NA,1,1,3,900000,NA,NA,NA,NA,1,80000,-9,NA,80000,115,NA,NA,NA,NA,NA,0,NA,70,650000,NA,21600,NA,NA,"Ecuador"
25,1,2,2,NA,NA,NA,5,2013,1,60,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,2181987,NA,NA,85,80,1,40851,1,100,0,40,34,6,10,5,19,0,NA,15,452568,1283806,59683,1941735,235981,"Ecuador"
34,1,3,2,NA,NA,NA,2,1972,2,NA,1,6,0,1,1,2,2,NA,2,NA,NA,1,1,1,9000000,NA,NA,30,40,2,NA,NA,NA,NA,180,150,30,95,4,51,3,3,100,81382,1900000,1000,7000000,5000000,"Ecuador"
51,3,1,2,NA,NA,NA,3,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,5500000,NA,NA,NA,NA,1,35000,2,NA,0,12,NA,NA,NA,NA,NA,0,NA,100,127000,NA,3600,NA,NA,"Ecuador"
17,1,2,2,NA,NA,NA,5,1974,1,60,1,5,0,1,1,60,2,NA,2,NA,NA,1,1,1,5800000,NA,NA,60,56,1,1500000,1,100,0,58,39,19,8,0,31,1,3,98,1000000,2000000,125000,3900000,4800000,"Ecuador"
51,3,2,2,NA,NA,NA,5,2000,2,NA,1,3,0,5,2,NA,2,NA,NA,NA,NA,1,2,3,13500000,NA,NA,NA,NA,2,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,12,6,95,1076301,NA,16750,NA,NA,"Ecuador"
51,3,1,1,2,2,NA,2,1958,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,1875000,NA,NA,NA,NA,1,12000,1,1,0,12,NA,NA,NA,NA,NA,0,NA,100,240000,NA,3000,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,1980,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,3200000,NA,NA,NA,NA,2,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,0,NA,100,780000,NA,14000,NA,NA,"Ecuador"
51,3,3,1,4,1,2,2,1978,2,NA,1,1,0,0,1,5,2,NA,NA,NA,NA,1,1,3,278000000,NA,NA,NA,NA,1,1640000,2,NA,0,1064,NA,NA,NA,NA,NA,-9,NA,35,27948000,NA,683680,NA,NA,"Ecuador"
50,3,3,2,NA,NA,NA,2,1972,2,NA,1,1,0,1,1,1,2,NA,NA,NA,NA,1,1,6,131380525,NA,NA,NA,NA,1,300000,1,70,0,543,NA,NA,NA,NA,NA,3,3,-9,10135876,NA,130000,NA,NA,"Ecuador"
22,1,1,2,NA,NA,NA,3,1993,2,NA,1,2,4,0,2,NA,2,NA,1,1,1,1,2,1,62500,NA,NA,60,32,2,NA,NA,NA,NA,6,4,2,2,2,0,0,NA,100,35353,2872,496,48000,55000,"Ecuador"
51,3,3,2,NA,NA,NA,2,1972,2,NA,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,1,1,3,47896000,NA,NA,NA,NA,1,180000,2,NA,0,113,NA,NA,NA,NA,NA,3,4,100,6748700,NA,17000,NA,NA,"Ecuador"
50,3,2,2,NA,NA,NA,2,1968,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,15000000,NA,NA,NA,NA,2,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,0,NA,100,812000,NA,18000,NA,NA,"Ecuador"
