"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
28,1,1,2,NA,NA,NA,3,2002,2,NA,1,1,2,0,2,NA,2,NA,2,NA,NA,1,1,1,1800000,NA,NA,80,50,2,NA,NA,NA,NA,8,5,3,1,1,3,2,6,80,360000,1300000,24000,1800000,-9,"Bolivia"
29,1,1,2,NA,NA,NA,3,2014,2,NA,1,3,0,1,2,NA,2,NA,2,NA,NA,1,2,1,-9,NA,NA,-9,44,1,5000,2,NA,0,9,7,2,5,2,0,0,NA,100,-9,-9,-9,-9,175000,"Bolivia"
29,1,2,2,NA,NA,NA,3,1996,2,NA,1,1,3,0,2,NA,2,NA,2,NA,NA,1,1,1,3300000,NA,NA,90,48,1,2.1e+07,1,70,-9,14,14,0,2,4,8,20,6,100,5e+05,1000000,26000,1600000,4410000,"Bolivia"
20,1,1,2,NA,NA,NA,3,2010,2,NA,1,1,4,0,2,NA,2,NA,2,NA,NA,1,2,1,4e+05,NA,NA,80,40,2,NA,NA,NA,NA,5,3,2,0,3,0,3,1,0,150000,60000,3600,214000,100350,"Bolivia"
52,2,1,2,NA,NA,NA,3,2012,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,1,100,-9,NA,6000,NA,NA,"Bolivia"
28,1,1,2,NA,NA,NA,3,2012,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,180000,NA,NA,85,72,1,3000,1,50,0,5,2,3,1,1,0,2,1,100,79000,150000,600,230000,35000,"Bolivia"
36,1,2,1,5,1,1,2,1993,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1400000,NA,NA,50,50,1,0,NA,NA,835200,90,60,30,20,40,0,0,NA,90,560000,8000000,140000,-9,1000000,"Bolivia"
31,1,1,2,NA,NA,NA,3,2007,2,NA,1,2,0,0,2,NA,2,NA,2,NA,NA,1,2,1,1740000,NA,NA,80,48,1,25000,2,NA,0,13,8,5,4,4,0,3,2,13,850000,240000,12000,-9,2080000,"Bolivia"
45,3,2,1,4,2,NA,5,2013,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,10440000,NA,NA,NA,NA,1,25000,1,60,-9,20,NA,NA,NA,NA,NA,4,8,99,3e+06,NA,420000,NA,NA,"Bolivia"
22,1,2,2,NA,NA,NA,3,2004,2,NA,1,3,1,0,2,NA,2,NA,2,NA,NA,1,1,1,23500000,NA,NA,67,100,1,696000,1,50,1392000,57,49,8,12,22,15,10,2,90,3e+06,6000000,300000,13000000,3500000,"Bolivia"
15,1,3,2,NA,NA,NA,3,1992,2,NA,1,-9,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,103800000,0,-9,60,168,1,-9,NA,NA,0,400,250,150,30,150,70,150,6,60,17511060,100000000,1038000,-9,692000000,"Bolivia"
15,1,3,1,4,1,2,2,2009,2,NA,1,2,0,0,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,50,144,2,NA,NA,NA,NA,530,100,430,40,60,0,30,3,90,-9,-9,-9,-9,-9,"Bolivia"
15,1,3,1,228,1,1,2,1993,2,NA,1,1,0,10,2,NA,2,NA,2,NA,NA,1,1,1,1.379e+09,-7,1,90,168,1,-9,NA,NA,0,260,210,50,150,50,-9,-9,NA,95,10560000,1480000,-9,163000000,18200000,"Bolivia"
15,1,3,1,2,1,2,5,1987,1,3,2,NA,NA,NA,1,0,1,72,2,NA,NA,1,1,1,1e+09,NA,NA,100,40,1,3.5e+07,1,80,-9,2800,2300,500,200,400,1700,50,6,-9,1e+08,600000000,-9,750000000,-9,"Bolivia"
25,1,3,1,-9,2,NA,1,1964,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,3.14e+08,0,0,-9,144,1,8e+08,1,10,0,155,100,55,-9,-9,-9,0,NA,100,1.2e+07,186000000,-9,218000000,669000000,"Bolivia"
15,1,3,2,NA,NA,NA,2,1980,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1.2e+09,5,5,70,48,1,2.1e+07,1,100,0,480,400,80,12,45,343,480,5,50,3.4e+08,-9,-9,-9,280000000,"Bolivia"
26,1,3,1,3,2,NA,2,2002,1,7,1,4,0,0,2,NA,2,NA,2,NA,NA,1,1,1,606554740,NA,NA,70,60,1,2e+07,1,10,-9,1100,900,200,306,594,0,0,NA,98,88359706,181966422,19409752,290703980,1576712731,"Bolivia"
45,3,1,2,NA,NA,NA,3,2010,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,4,150000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2,5,1e+05,NA,840,NA,NA,"Bolivia"
18,1,1,2,NA,NA,NA,5,2015,2,NA,2,NA,NA,NA,2,NA,2,NA,1,1,3,2,2,1,280000,NA,NA,70,40,1,-9,NA,NA,0,5,5,0,5,0,0,2,2,100,60000,40000,12000,114012,100000,"Bolivia"
29,1,1,2,NA,NA,NA,3,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,80000,NA,NA,25,48,2,NA,NA,NA,NA,6,1,5,1,0,0,5,1,5,20000,50000,4000,-9,-9,"Bolivia"
28,1,1,2,NA,NA,NA,3,1992,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,250000,NA,NA,80,30,2,NA,NA,NA,NA,5,5,0,5,0,0,0,NA,100,10000,200400,4000,-9,175000,"Bolivia"
22,1,1,2,NA,NA,NA,3,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,10000,NA,NA,-9,40,1,42000,1,100,0,5,2,3,2,0,0,0,NA,100,-9,-9,-9,-9,-9,"Bolivia"
18,1,1,2,NA,NA,NA,3,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,20000,NA,NA,20,48,2,NA,NA,NA,NA,5,4,1,2,2,0,1,2,-9,8000,30000,600,40000,70000,"Bolivia"
18,1,1,2,NA,NA,NA,3,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,152000,NA,NA,100,44,2,NA,NA,NA,NA,5,2,3,1,1,0,0,NA,2,43000,15000,1540,59540,50000,"Bolivia"
18,1,1,2,NA,NA,NA,3,2014,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,560000,NA,NA,50,40,1,-9,NA,NA,0,5,4,1,0,4,0,0,NA,100,26000,120000,14400,240100,230000,"Bolivia"
50,3,1,2,NA,NA,NA,3,1989,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,6,50400,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,0,NA,1800,NA,NA,"Bolivia"
60,3,2,2,NA,NA,NA,5,2011,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,1,-9,NA,NA,0,20,NA,NA,NA,NA,NA,30,3,6,-9,NA,-9,NA,NA,"Bolivia"
27,1,1,2,NA,NA,NA,5,2011,2,NA,1,10,1,0,2,NA,2,NA,1,10,24,1,2,1,2e+07,0,-7,40,168,1,1e+05,1,50,0,11,7,4,3,4,0,0,NA,60,864000,14000000,24000,-9,300000,"Bolivia"
25,1,1,2,NA,NA,NA,3,2002,2,NA,1,4,-9,-9,2,NA,2,NA,2,NA,NA,2,2,1,2500000,NA,NA,80,40,1,2e+05,2,NA,-9,6,3,3,0,1,2,0,NA,20,250000,960000,18000,1243000,2000000,"Bolivia"
28,1,3,2,NA,NA,NA,2,2014,1,60,2,NA,NA,NA,2,NA,2,NA,1,0,NA,1,1,1,59671015,NA,NA,80,96,1,5e+05,1,20,5e+05,100,25,75,4,15,6,0,NA,-9,7311140,3583053,339278,21733471,50000000,"Bolivia"
15,1,2,2,NA,NA,NA,1,1998,2,NA,1,3,3,0,2,NA,2,NA,1,10,6,1,1,1,1.5e+07,0,0,100,48,1,-9,NA,NA,-9,50,45,5,4,10,-9,-9,NA,20,4848000,-9,40000,-9,-9,"Bolivia"
29,1,2,2,NA,NA,NA,2,1999,2,NA,1,1,2,0,1,70,2,NA,2,NA,NA,1,1,1,3e+06,NA,NA,70,40,1,0,NA,NA,-9,16,10,6,6,4,0,9,11,-9,969600,-9,-9,-9,-9,"Bolivia"
26,1,2,2,NA,NA,NA,3,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,1.2e+07,NA,NA,30,48,1,-9,NA,NA,0,52,40,12,40,0,0,10,6,100,1e+06,1000000,100000,6700000,10000,"Bolivia"
52,2,1,2,NA,NA,NA,3,2014,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,1e+05,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2,100,20000,NA,2000,NA,NA,"Bolivia"
50,3,1,2,NA,NA,NA,3,2007,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,6,480000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,3,0,49200,NA,720,NA,NA,"Bolivia"
45,3,1,2,NA,NA,NA,5,2011,2,NA,2,NA,NA,NA,1,30,1,-5,NA,NA,NA,1,2,4,80000,NA,NA,NA,NA,1,50000,1,100,20000,10,NA,NA,NA,NA,NA,5,5,50,20000,NA,1000,NA,NA,"Bolivia"
72,3,1,2,NA,NA,NA,3,1990,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,6,9600,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,7000,NA,440,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2008,2,NA,1,1,0,0,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,1,1,-9,NA,600,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2003,2,NA,1,1,7,0,2,NA,2,NA,NA,NA,NA,2,2,2,123500,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,25000,NA,1200,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2007,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,1,-9,NA,-9,NA,NA,"Bolivia"
51,3,1,1,4,2,NA,5,2010,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,3,2040000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,74000,NA,3000,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,100,-9,NA,10000,NA,NA,"Bolivia"
50,3,1,2,NA,NA,NA,3,2014,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,6,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,2,1,-9,NA,1400,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,70000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,6,1,43435,NA,-9,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2004,2,NA,1,1,12,0,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,-9,NA,1680,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,80000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,2,100,5000,NA,1200,NA,NA,"Bolivia"
51,3,1,2,NA,NA,NA,3,2015,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,275000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,50,55000,NA,1200,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,150000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,93075,NA,840,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2012,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,40000,NA,NA,NA,NA,1,80000,1,100,0,5,NA,NA,NA,NA,NA,0,NA,100,0,NA,1000,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,2,1961,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,4e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,6,1,100,620000,NA,25960,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2012,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,550000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,5,341275,NA,-9,NA,NA,"Bolivia"
52,2,2,2,NA,NA,NA,3,1990,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Bolivia"
50,3,1,2,NA,NA,NA,5,2009,1,14,1,1,0,15,2,NA,2,NA,NA,NA,NA,1,2,3,3.9e+07,NA,NA,NA,NA,1,70000,1,100,0,17,NA,NA,NA,NA,NA,3,3,75,912300,NA,42000,NA,NA,"Bolivia"
50,3,1,2,NA,NA,NA,3,2014,2,NA,1,15,0,1,1,100,2,NA,NA,NA,NA,1,2,3,1500000,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0,NA,8,930750,NA,-9,NA,NA,"Bolivia"
50,3,1,2,NA,NA,NA,5,1991,2,NA,1,5,3,0,1,40,2,NA,NA,NA,NA,1,2,3,4e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,2,2,75,7e+05,NA,360000,NA,NA,"Bolivia"
52,2,2,2,NA,NA,NA,2,2013,2,NA,1,1,3,0,2,NA,2,NA,NA,NA,NA,1,2,2,1.2e+07,NA,NA,NA,NA,1,14000,1,100,0,21,NA,NA,NA,NA,NA,0,NA,0,920000,NA,3600,NA,NA,"Bolivia"
51,3,1,2,NA,NA,NA,3,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,2.6e+07,NA,NA,NA,NA,1,241500,1,50,-9,17,NA,NA,NA,NA,NA,2,1,99,1609650,NA,12370,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2013,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,2,2,2,365000,NA,NA,NA,NA,1,25000,2,NA,0,5,NA,NA,NA,NA,NA,0,NA,25,21600,NA,16800,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2008,2,NA,1,2,0,0,2,NA,2,NA,NA,NA,NA,1,2,2,2e+05,NA,NA,NA,NA,1,104400,2,NA,0,6,NA,NA,NA,NA,NA,0,NA,50,72000,NA,1200,NA,NA,"Bolivia"
51,3,1,1,-9,1,1,5,2008,2,NA,2,NA,NA,NA,1,30,2,NA,NA,NA,NA,1,2,3,5e+05,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,2,4,120000,NA,3000,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,137000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,57600,NA,12000,NA,NA,"Bolivia"
51,3,1,2,NA,NA,NA,3,2003,1,3,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,5e+06,NA,NA,NA,NA,1,140000,2,NA,0,5,NA,NA,NA,NA,NA,6,2,30,543500,NA,3000,NA,NA,"Bolivia"
50,3,1,2,NA,NA,NA,3,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,3,90000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,50000,NA,6000,NA,NA,"Bolivia"
52,2,1,1,3,1,1,3,2014,1,60,2,NA,NA,NA,2,NA,1,4,NA,NA,NA,2,2,2,150000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,3,100,25200,NA,1200,NA,NA,"Bolivia"
28,1,1,2,NA,NA,NA,3,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,480000,NA,NA,70,60,2,NA,NA,NA,NA,8,8,0,8,0,0,0,NA,60,20000,-9,-9,-9,-9,"Bolivia"
52,2,1,2,NA,NA,NA,3,1997,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,2,2,2,20000,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0,NA,2,40000,NA,3000,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,1998,2,NA,1,1,0,0,2,NA,2,NA,NA,NA,NA,2,2,2,30000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,0,26361,NA,1600,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,2,-9,NA,2160,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2012,2,NA,1,1,0,0,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,1,1000,1,100,0,5,NA,NA,NA,NA,NA,3,1,1,-9,NA,-9,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,72000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,4,3,0,26400,NA,864,NA,NA,"Bolivia"
51,3,1,2,NA,NA,NA,3,2010,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,-9,NA,2400,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2014,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,378000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,67,113400,NA,2160,NA,NA,"Bolivia"
52,2,1,1,2,1,2,3,1987,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,60000,NA,NA,NA,NA,1,1000,1,30,0,5,NA,NA,NA,NA,NA,1,1,50,24000,NA,1800,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,90000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,3,2,67,40000,NA,800,NA,NA,"Bolivia"
50,3,1,1,5,2,NA,1,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,6,2.7e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,4,3,80,450000,NA,264000,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,5,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,5e+05,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,192000,NA,3600,NA,NA,"Bolivia"
52,2,2,1,6,2,NA,5,2010,1,15,1,3,0,0,2,NA,2,NA,NA,NA,NA,1,1,2,13920000,NA,NA,NA,NA,1,278400,1,10,0,32,NA,NA,NA,NA,NA,0,NA,100,1392000,NA,130000,NA,NA,"Bolivia"
50,3,1,1,2,1,2,1,2007,2,NA,1,1,0,1,1,1,2,NA,NA,NA,NA,1,1,6,144578,NA,NA,NA,NA,2,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,0,NA,100,127000,NA,-9,NA,NA,"Bolivia"
50,3,3,1,9,2,NA,5,1987,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,6e+06,NA,NA,NA,NA,1,7e+05,1,80,0,150,NA,NA,NA,NA,NA,0,NA,80,5272200,NA,15000,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2015,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,72000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,-9,0,NA,1328,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,1985,2,NA,1,2,0,0,2,NA,2,NA,NA,NA,NA,1,2,2,90000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,50,24000,NA,1056,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,-9,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,-9,NA,NA,"Bolivia"
36,1,1,2,NA,NA,NA,3,2013,2,NA,1,3,0,0,2,NA,2,NA,2,NA,NA,1,1,1,90000,NA,NA,30,48,2,NA,NA,NA,NA,5,3,2,1,2,0,0,NA,-9,40000,17000,336,59336,30000,"Bolivia"
52,2,1,2,NA,NA,NA,3,2013,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,18000,NA,NA,NA,NA,1,6000,1,30,0,5,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2010,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,2e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,446400,NA,800,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2002,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,2,2,2,60000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,-9,0,NA,2500,NA,NA,"Bolivia"
51,3,1,2,NA,NA,NA,3,2000,2,NA,1,1,3,0,2,NA,2,NA,NA,NA,NA,2,2,3,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,-9,1,-9,NA,-9,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,1990,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,7e+05,NA,NA,NA,NA,1,30000,1,80,0,6,NA,NA,NA,NA,NA,1,10,100,3e+05,NA,1200,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2014,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,2e+05,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,0,NA,2500,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2006,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,50000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,6,8,100,-9,NA,6000,NA,NA,"Bolivia"
51,3,1,2,NA,NA,NA,3,2014,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,1e+05,NA,NA,NA,NA,1,70000,1,100,0,5,NA,NA,NA,NA,NA,2,1,100,62320,NA,-9,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,2,3,100,-9,NA,1200,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,5,2005,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,2,2e+06,NA,NA,NA,NA,1,90000,1,100,0,7,NA,NA,NA,NA,NA,0,NA,100,250000,NA,8000,NA,NA,"Bolivia"
26,1,1,2,NA,NA,NA,3,2009,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,20000,NA,NA,80,60,2,NA,NA,NA,NA,5,1,4,1,0,0,3,4,100,6000,6000,960,25000,315000,"Bolivia"
52,2,1,2,NA,NA,NA,3,2015,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2014,2,NA,1,2,0,0,2,NA,2,NA,NA,NA,NA,2,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,50,-9,NA,13000,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,1987,2,NA,1,10,23,0,2,NA,2,NA,NA,NA,NA,1,1,2,8e+05,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,3,4,240000,NA,5400,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,2010,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,576000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,39600,NA,4812,NA,NA,"Bolivia"
