"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
52,2,3,2,NA,NA,NA,2,1988,1,60,2,NA,NA,NA,1,0,1,1,NA,NA,NA,1,1,2,65064150,NA,NA,NA,NA,1,2000000,1,60,1.8e+08,222,NA,NA,NA,NA,NA,0,NA,-9,1e+07,NA,-9,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,1980,2,NA,1,8,12,0,2,NA,2,NA,NA,NA,NA,1,2,2,2.4e+08,NA,NA,NA,NA,1,1500000,1,40,0,27,NA,NA,NA,NA,NA,0,NA,95,-9,NA,-9,NA,NA,"Uruguay"
51,3,1,2,NA,NA,NA,2,2005,2,NA,1,1,0,30,2,NA,2,NA,NA,NA,NA,1,1,3,2.2e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,70,3e+06,NA,70000,NA,NA,"Uruguay"
51,3,1,2,NA,NA,NA,5,1990,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,1,3,8e+07,NA,NA,NA,NA,1,350000000,1,20,0,14,NA,NA,NA,NA,NA,0,NA,40,6e+06,NA,80000,NA,NA,"Uruguay"
51,3,3,1,28,1,2,2,1938,1,90,1,1,6,0,1,1,1,15,NA,NA,NA,1,1,3,9.56e+08,NA,NA,NA,NA,1,5100000,1,25,7250000,350,NA,NA,NA,NA,NA,0,NA,80,1.4e+08,NA,2600000,NA,NA,"Uruguay"
51,3,3,2,NA,NA,NA,2,1993,2,NA,1,3,15,0,1,10,2,NA,NA,NA,NA,1,2,3,1069308547,NA,NA,NA,NA,1,340000,2,NA,0,189,NA,NA,NA,NA,NA,0,NA,90,77272503,NA,788865,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,2006,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,0,NA,-9,6e+06,NA,1080000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,2009,2,NA,1,1,3,0,2,NA,2,NA,NA,NA,NA,1,2,2,107574128,NA,NA,NA,NA,1,-9,NA,NA,7500000,34,NA,NA,NA,NA,NA,0,NA,-9,16103,NA,1005,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,2012,2,NA,1,0,NA,NA,1,1,2,NA,NA,NA,NA,1,2,2,3.2e+08,NA,NA,NA,NA,1,1240000,1,100,0,83,NA,NA,NA,NA,NA,0,NA,95,38763000,NA,2150000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,3,1964,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,65778000,NA,NA,NA,NA,1,920000,1,100,0,28,NA,NA,NA,NA,NA,0,NA,20,8156000,NA,664000,NA,NA,"Uruguay"
52,2,3,1,-9,1,2,2,1999,2,NA,1,-9,NA,NA,1,-9,2,NA,NA,NA,NA,1,1,2,2.7e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,660,NA,NA,NA,NA,NA,40,2,-9,3.22e+08,NA,25000000,NA,NA,"Uruguay"
52,2,2,1,6,2,NA,2,2005,1,1,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,3.5e+07,NA,NA,NA,NA,1,300000,2,NA,0,20,NA,NA,NA,NA,NA,0,NA,30,-9,NA,-9,NA,NA,"Uruguay"
51,3,2,1,4,1,2,2,2005,1,30,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,1,3,1e+08,NA,NA,NA,NA,1,60000,1,60,2e+06,31,NA,NA,NA,NA,NA,1,1,70,-9,NA,-9,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,2,1997,2,NA,1,1,0,30,2,NA,2,NA,NA,NA,NA,1,1,2,300864000,NA,NA,NA,NA,1,1000000,1,100,0,8,NA,NA,NA,NA,NA,1,-9,70,-9,NA,-9,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,2001,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,0,-9,NA,-9,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,3,2008,2,NA,1,1,4,0,2,NA,2,NA,NA,NA,NA,1,1,2,3e+06,NA,NA,NA,NA,1,600000,1,30,50000,3,NA,NA,NA,NA,NA,0,NA,100,-9,NA,30000,NA,NA,"Uruguay"
52,2,2,1,2,1,2,5,2009,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,2,2,9.2e+07,NA,NA,NA,NA,1,1420000,1,50,0,41,NA,NA,NA,NA,NA,4,3,5,19791000,NA,1068000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,2,2004,2,NA,1,1,5,0,2,NA,1,5,NA,NA,NA,1,2,2,28754000,NA,NA,NA,NA,1,90000,1,50,0,15,NA,NA,NA,NA,NA,0,NA,-9,5e+06,NA,315000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,3,2004,1,10,2,NA,NA,NA,2,NA,1,90,NA,NA,NA,1,2,2,7.4e+07,NA,NA,NA,NA,1,2400000,1,100,0,13,NA,NA,NA,NA,NA,0,NA,20,12600000,NA,270000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,2015,2,NA,1,4,2,0,2,NA,2,NA,NA,NA,NA,1,2,2,8400000,NA,NA,NA,NA,1,1500000,1,100,0,6,NA,NA,NA,NA,NA,1,2,80,-9,NA,240000,NA,NA,"Uruguay"
52,2,2,1,22,1,2,2,1995,1,7,1,1,0,30,1,1,2,NA,NA,NA,NA,1,1,2,2.34e+08,NA,NA,NA,NA,1,5000000,1,20,1e+06,80,NA,NA,NA,NA,NA,0,NA,30,2.8e+07,NA,420000,NA,NA,"Uruguay"
52,2,2,1,7,1,1,2,2004,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1.4e+08,NA,NA,NA,NA,1,1000000,2,NA,5e+05,65,NA,NA,NA,NA,NA,0,NA,-9,1.8e+07,NA,400000,NA,NA,"Uruguay"
72,3,2,2,NA,NA,NA,2,2010,2,NA,2,NA,NA,NA,1,0,2,NA,NA,NA,NA,1,1,6,12728814,NA,NA,NA,NA,1,300000,2,NA,0,18,NA,NA,NA,NA,NA,0,NA,100,8e+06,NA,-9,NA,NA,"Uruguay"
72,3,1,2,NA,NA,NA,5,2008,2,NA,1,1,4,0,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,1,250000,1,70,0,9,NA,NA,NA,NA,NA,0,NA,100,665000,NA,72000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,1993,2,NA,1,1,15,0,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,2,-9,25,-9,NA,-9,NA,NA,"Uruguay"
26,1,2,2,NA,NA,NA,2,2015,2,NA,1,0,NA,NA,2,NA,2,NA,1,0,NA,1,1,1,5e+07,0,2,80,50,1,2000000,1,30,0,24,18,6,3,2,13,0,NA,60,1.5e+07,3e+07,3280000,2.8e+07,1.8e+07,"Uruguay"
52,2,1,2,NA,NA,NA,5,2012,1,7,1,3,3,0,2,NA,2,NA,NA,NA,NA,1,1,2,2.4e+07,NA,NA,NA,NA,1,350000,2,NA,0,8,NA,NA,NA,NA,NA,1,3,25,-9,NA,90000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1995,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,3.9e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,30,-9,NA,75000,NA,NA,"Uruguay"
51,3,3,2,NA,NA,NA,2,1993,1,1,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,3e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,NA,50,3e+07,NA,600000,NA,NA,"Uruguay"
52,2,2,1,2,1,1,2,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,15500000,NA,NA,NA,NA,2,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,0,NA,50,9677121,NA,228000,NA,NA,"Uruguay"
52,2,2,1,4,1,2,2,1964,2,NA,1,1,0,30,1,2,2,NA,NA,NA,NA,1,1,2,2.34e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,4,4,-9,52772000,NA,960000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,2001,1,3,1,0,NA,NA,1,0,2,NA,NA,NA,NA,1,2,2,76971999,NA,NA,NA,NA,1,13965472,1,5,9775830,22,NA,NA,NA,NA,NA,0,NA,-9,11122633,NA,343772,NA,NA,"Uruguay"
52,2,3,1,38,1,2,2,1960,1,10,1,10,16,0,1,-9,1,10,NA,NA,NA,1,1,2,2110963027,NA,NA,NA,NA,2,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,200,3,-9,3.16e+08,NA,10000000,NA,NA,"Uruguay"
52,2,2,1,2,1,2,2,1980,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,1,2,38096000,NA,NA,NA,NA,1,600000,1,100,0,22,NA,NA,NA,NA,NA,2,1,10,7219000,NA,137000,NA,NA,"Uruguay"
52,2,2,1,2,1,2,2,1961,2,NA,1,1,0,45,2,NA,2,NA,NA,NA,NA,1,1,2,2e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,15,3,30,5e+06,NA,240000,NA,NA,"Uruguay"
52,2,3,2,NA,NA,NA,2,1888,1,5,1,0,NA,NA,2,NA,1,-6,NA,NA,NA,1,1,2,8e+08,NA,NA,NA,NA,1,-9,NA,NA,0,268,NA,NA,NA,NA,NA,69,4,-9,1.48e+08,NA,7619000,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,2,2015,1,7,1,1,0,10,1,1,1,2,NA,NA,NA,1,1,2,103732000,NA,NA,NA,NA,1,1600000,2,NA,1.2e+07,80,NA,NA,NA,NA,NA,0,NA,-9,27700000,NA,1500000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1985,2,NA,2,NA,NA,NA,-9,NA,2,NA,NA,NA,NA,1,1,2,7067470,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,80,1033327,NA,32637,NA,NA,"Uruguay"
52,2,3,1,3,1,1,2,1980,1,-9,1,0,NA,NA,1,1,1,-9,NA,NA,NA,1,1,2,3.2e+08,NA,NA,NA,NA,1,-9,NA,NA,1800000,137,NA,NA,NA,NA,NA,0,NA,75,74274906,NA,2725238,NA,NA,"Uruguay"
52,2,3,1,-9,1,2,2,1994,1,2,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,842894000,NA,NA,NA,NA,1,0,NA,NA,-9,-9,NA,NA,NA,NA,NA,-9,NA,-9,1.52e+08,NA,6000000,NA,NA,"Uruguay"
51,3,2,2,NA,NA,NA,2,2014,1,-9,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,4.64e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Uruguay"
52,2,0,2,NA,NA,NA,5,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,0,-9,NA,26400,NA,NA,"Uruguay"
51,3,1,2,NA,NA,NA,5,2004,1,15,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,1,250000,1,80,0,6,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Uruguay"
50,2,2,2,NA,NA,NA,2,2003,2,NA,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,1,2,2,2.16e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,0,NA,60,1e+07,NA,1000000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,2000,2,NA,1,1,1,0,2,NA,-9,NA,NA,NA,NA,1,2,2,192686967,NA,NA,NA,NA,1,99407,2,NA,0,19,NA,NA,NA,NA,NA,0,NA,-9,6616268,NA,346988,NA,NA,"Uruguay"
72,3,1,2,NA,NA,NA,2,1997,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,77829402,NA,NA,NA,NA,1,61500000,1,80,32730000,19,NA,NA,NA,NA,NA,0,NA,-9,13132000,NA,576000,NA,NA,"Uruguay"
52,2,1,1,-9,2,NA,2,2000,2,NA,1,3,0,0,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,1,120000,1,100,0,11,NA,NA,NA,NA,NA,0,NA,50,-9,NA,3000000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,1982,2,NA,1,1,1,0,1,1,2,NA,NA,NA,NA,1,2,2,139842511,NA,NA,NA,NA,2,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,3,5,50,5867700,NA,113552,NA,NA,"Uruguay"
52,2,1,1,3,1,1,2,2007,2,NA,1,3,3,0,2,NA,2,NA,NA,NA,NA,1,2,2,4e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,6,3,30,5e+06,NA,60000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,2005,2,NA,1,4,0,1,2,NA,2,NA,NA,NA,NA,1,2,2,10800000,NA,NA,NA,NA,1,-9,NA,NA,0,12,NA,NA,NA,NA,NA,2,3,100,-9,NA,480000,NA,NA,"Uruguay"
60,3,1,2,NA,NA,NA,6,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,NA,100,-9,NA,24000,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,2,2015,1,-9,1,1,3,0,2,NA,2,NA,NA,NA,NA,1,1,6,1.6e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,0,NA,100,2e+07,NA,120000,NA,NA,"Uruguay"
60,3,3,2,NA,NA,NA,2,1946,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,768733187,NA,NA,NA,NA,1,30000000,2,NA,0,268,NA,NA,NA,NA,NA,0,NA,-9,248867274,NA,-9,NA,NA,"Uruguay"
60,3,3,2,NA,NA,NA,2,1980,1,3,1,0,NA,NA,2,NA,1,3,NA,NA,NA,1,1,6,4.81e+08,NA,NA,NA,NA,1,10000000,2,NA,5.6e+07,262,NA,NA,NA,NA,NA,0,NA,-9,2.5e+08,NA,1000000,NA,NA,"Uruguay"
60,3,3,2,NA,NA,NA,5,1976,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,235345786,NA,NA,NA,NA,2,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,0,NA,-9,90334308,NA,530391,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,2,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,1,150000,1,30,150000,19,NA,NA,NA,NA,NA,3,3,70,-9,NA,-9,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,2,1981,2,NA,2,NA,NA,NA,1,0,2,NA,NA,NA,NA,1,1,6,7.5e+07,NA,NA,NA,NA,1,1500000,1,100,0,40,NA,NA,NA,NA,NA,0,NA,80,2.4e+07,NA,480000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,2,2014,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,1,1000000,1,100,1e+06,7,NA,NA,NA,NA,NA,8,12,100,-9,NA,-9,NA,NA,"Uruguay"
60,3,1,2,NA,NA,NA,3,1990,2,NA,-9,NA,NA,NA,-9,NA,2,NA,NA,NA,NA,1,2,6,7639000,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,-9,2843000,NA,84729,NA,NA,"Uruguay"
60,3,1,1,2,1,1,2,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,2.6e+07,NA,NA,NA,NA,1,550000,2,NA,0,13,NA,NA,NA,NA,NA,0,NA,60,10150000,NA,60000,NA,NA,"Uruguay"
60,3,3,2,NA,NA,NA,2,2015,2,NA,1,1,-9,-9,2,NA,2,NA,NA,NA,NA,1,2,6,231380176,NA,NA,NA,NA,1,25000000,1,100,0,155,NA,NA,NA,NA,NA,70,5,-9,1.53e+08,NA,-9,NA,NA,"Uruguay"
60,3,3,1,3,2,NA,2,1968,2,NA,1,0,NA,NA,1,80,2,NA,NA,NA,NA,1,1,6,157506000,NA,NA,NA,NA,1,16785454,1,100,0,73,NA,NA,NA,NA,NA,86,5,-9,96574355,NA,3868000,NA,NA,"Uruguay"
60,3,2,1,8,1,1,3,2008,2,NA,1,3,2,0,1,100,2,NA,NA,NA,NA,1,2,6,125444375,NA,NA,NA,NA,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,25,4,64,47826926,NA,228529,NA,NA,"Uruguay"
60,3,2,1,4,1,2,3,2010,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,1,6,26500000,NA,NA,NA,NA,1,800000,2,NA,0,33,NA,NA,NA,NA,NA,3,2,98,5e+06,NA,141000,NA,NA,"Uruguay"
60,3,1,1,110,2,NA,2,1998,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,115693000,NA,NA,NA,NA,1,410000,1,100,0,12,NA,NA,NA,NA,NA,1,6,100,-9,NA,6700,NA,NA,"Uruguay"
60,3,1,2,NA,NA,NA,5,1969,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,24387025,NA,NA,NA,NA,2,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,0,NA,100,7675715,NA,148300,NA,NA,"Uruguay"
60,3,1,2,NA,NA,NA,2,1984,2,NA,1,1,3,0,2,NA,2,NA,NA,NA,NA,1,1,6,1.1e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,0,NA,90,7e+06,NA,-9,NA,NA,"Uruguay"
60,3,1,2,NA,NA,NA,3,1993,2,NA,1,1,20,0,2,NA,2,NA,NA,NA,NA,1,1,6,4e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,80,9600000,NA,72000,NA,NA,"Uruguay"
60,3,3,1,2,1,2,2,2002,1,3,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,1.2e+08,NA,NA,NA,NA,1,100000,1,100,0,100,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,600000,NA,NA,"Uruguay"
55,3,1,2,NA,NA,NA,2,1969,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,1,5,-9,NA,NA,NA,NA,1,1500000,2,NA,0,17,NA,NA,NA,NA,NA,0,NA,40,-9,NA,-9,NA,NA,"Uruguay"
52,2,2,2,NA,NA,NA,5,1963,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,22282400,NA,NA,NA,NA,2,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,NA,-9,469214,NA,-9,NA,NA,"Uruguay"
52,2,2,1,4,1,1,5,2013,2,NA,1,1,13,0,1,-9,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,1,2000000,1,100,0,30,NA,NA,NA,NA,NA,5,3,80,-9,NA,500000,NA,NA,"Uruguay"
55,3,2,2,NA,NA,NA,5,2015,1,30,1,1,4,0,2,NA,2,NA,NA,NA,NA,1,2,5,1.5e+07,NA,NA,NA,NA,1,1000000,1,100,5e+05,20,NA,NA,NA,NA,NA,10,1,99,6e+06,NA,350000,NA,NA,"Uruguay"
52,2,3,1,7,1,2,1,1991,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,7.7e+09,NA,NA,NA,NA,1,1068000000,2,NA,-9,620,NA,NA,NA,NA,NA,50,2,85,7.2e+08,NA,105000000,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,2,1994,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,812841751,NA,NA,NA,NA,1,118757485,1,30,0,140,NA,NA,NA,NA,NA,0,NA,97,112286000,NA,1500000,NA,NA,"Uruguay"
52,3,3,2,NA,NA,NA,2,1996,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,9.41e+08,NA,NA,NA,NA,1,75000000,2,NA,0,172,NA,NA,NA,NA,NA,0,NA,-9,6.5e+08,NA,5500000,NA,NA,"Uruguay"
72,3,1,2,NA,NA,NA,5,2001,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,9e+06,NA,NA,NA,NA,1,600000,1,50,0,7,NA,NA,NA,NA,NA,0,NA,100,6e+06,NA,36000,NA,NA,"Uruguay"
72,3,2,2,NA,NA,NA,2,2004,2,NA,1,0,NA,NA,1,0,2,NA,NA,NA,NA,1,1,6,3.6e+07,NA,NA,NA,NA,1,200000,1,40,0,32,NA,NA,NA,NA,NA,9,4,100,2.9e+07,NA,-9,NA,NA,"Uruguay"
72,3,3,1,-9,2,NA,1,1964,2,NA,1,2,18,0,1,0,2,NA,NA,NA,NA,1,1,6,5.7e+08,NA,NA,NA,NA,1,16000000,1,70,0,146,NA,NA,NA,NA,NA,7,6,100,2.5e+08,NA,1200000,NA,NA,"Uruguay"
72,3,1,1,2,1,1,2,2007,1,-6,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,1.2e+07,NA,NA,NA,NA,1,300000,1,30,0,15,NA,NA,NA,NA,NA,1,8,100,9e+06,NA,48000,NA,NA,"Uruguay"
55,3,1,2,NA,NA,NA,5,2003,2,NA,1,2,2,0,2,NA,2,NA,NA,NA,NA,1,1,5,47600000,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,100,-9,NA,70000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,5,2006,1,1,1,7,0,40,2,NA,2,NA,NA,NA,NA,1,1,2,2e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,20,-9,NA,100000,NA,NA,"Uruguay"
52,2,1,1,4,1,1,2,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,26409304,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,5878693,NA,16800,NA,NA,"Uruguay"
15,1,3,1,22,1,1,2,1962,2,NA,1,1,0,1,2,NA,2,NA,2,NA,NA,1,1,1,4.5e+09,0,0,75,48,1,63000000,2,NA,3.2e+07,800,700,100,100,260,340,150,12,20,6.3e+08,3.825e+09,72000000,4.22e+09,12336210000,"Uruguay"
52,2,1,2,NA,NA,NA,5,1996,2,NA,1,1,5,0,2,NA,2,NA,NA,NA,NA,1,1,2,7200000,NA,NA,NA,NA,1,900000,1,100,0,6,NA,NA,NA,NA,NA,0,NA,30,-9,NA,420000,NA,NA,"Uruguay"
15,1,1,2,NA,NA,NA,2,2004,2,NA,2,NA,NA,NA,2,NA,2,NA,-9,NA,NA,1,2,1,10863137,NA,NA,-9,-9,1,77136,2,NA,0,11,-9,-9,-9,-9,-9,0,NA,-9,2924462,-9,81121,-9,-9,"Uruguay"
15,1,2,2,NA,NA,NA,5,2008,1,7,1,1,6,0,2,NA,2,NA,1,2,6,1,2,1,12500000,NA,NA,50,40,1,250000,1,100,0,-9,-9,-9,-9,-9,-9,-9,NA,-9,4805000,238000,238000,9970000,-9,"Uruguay"
15,1,1,2,NA,NA,NA,5,2008,1,15,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,-9,NA,NA,70,60,2,NA,NA,NA,NA,12,4,8,2,2,0,0,NA,40,-9,-9,-9,-9,-9,"Uruguay"
15,1,2,2,NA,NA,NA,5,1980,2,NA,-9,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,18942802,NA,NA,90,60,1,18700,2,NA,0,30,10,20,4,6,0,0,NA,-9,7965259,8405466,299480,16700000,1e+07,"Uruguay"
52,2,2,2,NA,NA,NA,5,2004,2,NA,1,1,4,0,1,1,2,NA,NA,NA,NA,1,1,2,35011992,NA,NA,NA,NA,1,1000000,1,20,0,26,NA,NA,NA,NA,NA,2,-9,40,5891561,NA,685000,NA,NA,"Uruguay"
15,1,1,1,2,1,2,5,2009,2,NA,1,1,2,0,2,NA,2,NA,1,1,4,1,1,1,2302000,NA,NA,25,100,2,NA,NA,NA,NA,6,3,3,1,1,1,1,3,1,950652,572468,28759,620717,-9,"Uruguay"
15,1,3,2,NA,NA,NA,2,2007,1,120,1,1,13,0,1,1,2,NA,2,NA,NA,1,1,1,3e+08,0,0,60,60,1,5000000,2,NA,0,110,70,40,20,20,30,0,NA,65,6.2e+07,1e+08,3000000,1.7e+08,9e+07,"Uruguay"
15,1,2,1,-9,2,NA,2,2005,2,NA,1,1,2,0,2,NA,2,NA,2,NA,NA,1,1,1,4.2e+08,0,0,80,104,1,12000000,1,30,9e+06,86,54,32,2,6,46,0,NA,-9,-9,-9,-9,-9,6e+07,"Uruguay"
15,1,1,2,NA,NA,NA,2,2006,2,NA,1,5,1,0,2,NA,2,NA,2,NA,NA,1,2,1,-9,NA,NA,80,48,2,NA,NA,NA,NA,9,2,7,1,1,0,2,-9,0,-9,-9,-9,-9,-9,"Uruguay"
15,1,1,2,NA,NA,NA,5,1991,2,NA,1,3,0,0,2,NA,2,NA,2,NA,NA,2,1,1,6e+07,0,0,15,44,2,NA,NA,NA,NA,19,10,9,6,3,1,0,NA,6,6e+05,1.6e+07,750000,3.1e+07,-9,"Uruguay"
20,1,2,2,NA,NA,NA,2,2008,2,NA,1,-9,NA,NA,2,NA,2,NA,-9,NA,NA,1,2,1,-9,NA,NA,-9,-9,2,NA,NA,NA,NA,30,-9,-9,-9,-9,-9,-9,NA,-9,-9,-9,1000500,-9,-9,"Uruguay"
51,3,1,2,NA,NA,NA,6,1938,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,1,450000,2,NA,0,8,NA,NA,NA,NA,NA,0,NA,10,-9,NA,840000,NA,NA,"Uruguay"
