"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a1","a12","a1a","a1c","a7","a7a","a7b","a11","a7c","a9","a20y","a20m","a20d","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","ASCn3","ASCn4","ASCn5","ASCn5b","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","ASCd5","ASCd6","ASCd7","ASCd8","ASCd9a","ASCd9b","ASCd9d","ASCd9e","ASCd9c","ASCd9f","ASCd14","ASCd15","ASCd16","ASCd17","ASCd18a","ASCd18b","ASCd18d","ASCd18e","ASCd18c","ASCd18f","d30a","d30b","ASCr1","ASCr2","ASCr7","ASCr8","ASCr111","ASCr112","ASCr11","e1","e2b","e6","e11","ASCe12","ASCe12x","ASCe13","ASCe14","e30","h1","h2","ASCh2","h3x","h4x","h5","h6x","h7x","h8","h9","ASCh10a","ASCh10b","ASCh10c","ASCh10d","ASCh10e","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","k4","n5a","ASCn6","ASCn7","n5b","k5a","k5a1","k5bc","k5bc1","k5i","k5i1","k5e","k5e1","k5f","k5f1","k5hdj","k5hdj1","k4b","n5c","n5d","k6","k7","k8","k9","ASCk8","ASCk8x","ASCk9","k10","k11","ASCk13","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","ASCk17","ASCk18","ASCk19","k20a1","ASCk22","k21","k30","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","ASCj16","ASCj17","ASCj18","ASCj19","ASCj20a","ASCj20b","ASCj20c","ASCj20d","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","ASCn8","ASCn9","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
622798,20254,1,3,3,2,2,3,3,15,1,3,3,23,11,2017,17,31,1,1014,1,2,2,NA,NA,NA,NA,NA,2016,11,30,2,"",60,100,0,0,0,2,NA,2000,250,1,2000,21,2,1,"Fssc",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,0,3,1,"Wine Elaboration",1552,80,9.3e+07,"Ninety-Three Million",6.6e+07,1,60,7,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,35,-9,1,3,3,3,4,3,2,100,-9,100,3,3,4,2,4,3,2,2,2,3,2,2,2,NA,NA,1,2,-9,2,1,1,"",1,1,2,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,65,44,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,2,85,80,80,0,0,20,0,1,8e+05,1,80,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,800000,1000000,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,2,1,NA,NA,NA,NA,2,1,2,2,20,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,3,4,250,230,120,130,72,30,18,23,1,NA,51,3,1,100,2,NA,NA,NA,NA,2,3,1,54000000,2.8e+07,650000,NA,9e+07,1,35,-9,-9,"Director",17,2,"",NA,NA,"",NA,NA,23,11,2017,17,57,2,4,1,NA,NA,3,3,1,0,3.70000004768372,3.70000004768372,3.70000004768372,77
622799,20256,1,3,3,2,2,3,3,15,1,3,3,13,10,2017,15,1,1,241,1,2,1,3,2,NA,NA,1,2017,7,31,2,"",50,100,0,0,0,1,50,1954,300,1,1954,23,2,1,"Fssc",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,4,3,1,"Wine Elaboration",1552,80,1.2e+08,"One Hundred Twenty Million",1200000,1,45,1,50,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,20,95,1,3,3,3,4,2,3,90,0,50,1,3,3,4,4,3,2,2,2,3,3,3,4,1,2,NA,2,-4,2,1,5,"",-9,2,1,1,-9,-9,"Incorporated Tanat Variety Of Grape","Completely New",2,"","",-9,NA,1,2,1,2,1,100,60,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,-9,NA,2,NA,NA,1,90,75,30,10,0,60,0,1,450000,1,100,100000,80,NA,20,NA,0,NA,0,NA,0,NA,0,NA,1,1000000,0,1,1,1,1,2,"",2,2017,8000000,48,2,NA,NA,NA,NA,NA,NA,5,1.4e+07,2,1,NA,NA,1,NA,1,2,2,2,2,30,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,-9,NA,NA,NA,NA,NA,NA,NA,-9,-9,3,-9,-9,4,260,270,151,109,80,38,33,15,22,NA,36,8,1,60,1,-9,NA,-9,NA,4,2,14,60840000,41800000,850000,NA,1.15e+08,1,55,-9,-9,"Proxy",33,2,"",NA,NA,"",NA,NA,13,10,2017,15,32,2,4,1,NA,NA,3,3,1,0,3.70000004768372,3.70000004768372,3.70000004768372,77
622800,20257,1,3,3,2,2,3,4,15,1,3,3,22,5,2017,11,41,1,10,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",30,100,0,0,0,1,30,1990,1400,1,1990,30,2,1,"Bpm, Haccp",1,3,2,1,5,0,0,-9,NA,1,1,2,NA,NA,2,NA,NA,1,1,4,3,1,"Fractioning And Sale Of Wine",1552,100,4.76e+09,"Four Billion Seven Hundred Sixty Million",2.25e+09,1,30,1,30,100,0,0,NA,NA,NA,NA,NA,0,1,100,0,NA,NA,NA,100,5,100,2,5,5,1,1,1,1,100,10,100,1,5,5,1,1,1,1,0,0,2,2,3,2,2,NA,NA,2,15,2,1,3,"",1,1,1,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,100,124,0,100,0,0,100,0,2,NA,NA,NA,NA,"",1,1,5,NA,2,NA,NA,1,15,100,100,0,0,0,0,1,7e+05,2,NA,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,3000000,0,1,1,1,2,1,"",2,2016,-9,48,1,2,1,2,2,2,3000000,1,-9,2,2,1,NA,NA,NA,NA,2,1,1,1,60,1,1,2,2,NA,0,NA,1,15,2,2,NA,NA,1,2,1,1,1,1,1,1,4,3,3,3,3,3,14,14,11,3,9,2,0,2,-9,NA,0,NA,NA,100,1,100,NA,100,NA,3,3,14,-9,-9,-9,NA,-9,-9,NA,-9,-9,"Ceo",17,1,"",NA,NA,"",NA,NA,15,6,2017,16,18,2,2,1,NA,NA,3,3,1,0,3.70000004768372,3.70000004768372,3.70000004768372,77
622801,20259,3,3,3,2,2,3,4,20,1,3,3,19,1,2018,10,12,1,241,1,2,2,NA,NA,NA,NA,NA,2017,7,31,2,"",50,100,0,0,0,1,2,1993,120,1,1993,32,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,1,3,1,"Carpentry",3610,80,9.3e+07,"Ninety-Three Million",125750000,1,45,1,45,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,60,2,5,5,2,1,1,1,33,0,75,2,4,5,2,2,1,1,2,3,2,2,3,1,1,1,NA,2,-4,2,2,NA,"",-9,2,2,2,NA,NA,"","",2,"","",2,NA,1,2,1,2,1,-9,40,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,3,90,60,20,0,0,80,0,1,3e+05,2,NA,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,2,1,2,1,-9,1,2,2,2,NA,0,NA,2,NA,NA,2,NA,NA,1,3,1,1,1,1,1,1,4,3,2,4,3,2,120,125,69,51,47,16,6,6,12,NA,48,26,1,100,1,100,NA,100,NA,4,3,10,40560000,32550000,900000,NA,8.3e+07,1,30,-9,-9,"Administrative Financial Manager",2,1,"",NA,NA,"",NA,NA,19,1,2018,10,58,1,4,1,NA,NA,3,3,3,0,2.25,2.25,2.25,79
622802,20260,4,3,3,2,2,3,5,51,3,3,3,2,2,2018,17,45,1,10,1,2,2,NA,NA,NA,NA,NA,2017,12,31,3,"",100,100,0,0,0,2,NA,1974,2,1,1974,25,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,1,1,2,3,3,"Wide Consumption Food, Cleaning , And Perfume",5131,100,1.5e+09,"One Billion Five Hundred Million",3.5e+08,1,60,7,NA,100,0,0,NA,NA,NA,NA,NA,1,0,90,10,2,NA,NA,100,0,95,3,4,4,1,4,3,1,100,100,99,3,4,4,3,3,1,3,3,-7,3,3,5,4,NA,NA,3,NA,NA,NA,1,3,"",1,1,2,1,1,1,"Introduction Of New Products For Consumption","Completely New",1,"Delivery By Sectors And Satellite Monitoring","Completely New",1,300000,1,1,1,1,2,NA,NA,100,0,0,100,0,0,1,60,2,NA,NA,"",3,1,NA,1500000,1,2,NA,3,0,0,20,0,0,80,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,13,"Superville",2,2017,50000000,44,1,1,1,1,1,2,100000000,3,-9,2,2,7,2,NA,NA,NA,1,2,3,2,25,1,3,2,1,0,0,NA,2,NA,NA,2,NA,NA,1,2,1,1,1,1,1,1,4,4,3,4,3,4,125,98,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,60,1,NA,NA,NA,NA,3,4,10,60000000,NA,12000000,NA,NA,NA,NA,NA,NA,"Ceo",27,1,"",NA,NA,"",NA,NA,2,2,2018,18,28,1,1,1,NA,NA,3,3,4,0,1.39999997615814,1.39999997615814,1.39999997615814,80
622803,20261,3,3,3,2,2,3,2,36,1,3,3,9,3,2018,10,31,1,1014,1,2,2,NA,NA,NA,NA,NA,2016,11,30,2,"",60,100,0,0,0,2,NA,1948,200,1,1948,21,2,1,"Iso 9001",1,5,2,1,0,NA,NA,0,NA,2,NA,2,NA,NA,2,NA,NA,1,1,4,4,1,"Furniture To Assemble",3610,60,3.36e+08,"Three Hundred Thirty Six Million",2.18e+08,1,70,3,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,-9,100,1,4,4,4,4,4,3,60,0,100,1,3,3,3,4,2,3,2,2,2,2,4,2,NA,NA,2,2,-9,2,1,1,"",-9,1,4,2,NA,NA,"","",2,"","",2,NA,1,2,1,2,1,-9,-9,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,1,-9,NA,2,NA,NA,1,85,85,30,0,0,70,0,1,250000,2,NA,0,0,NA,100,NA,0,NA,0,NA,0,NA,0,NA,1,450000,-9,1,1,1,1,1,"",2,2016,300000,10,1,2,2,2,2,1,300000,2,190000,2,1,NA,NA,2,1,1,2,1,2,2,5,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,3,4,392,458,219,173,138,50,31,22,14,NA,0,NA,NA,65,1,50,NA,50,NA,4,2,12,162000000,1.2e+08,1680000,NA,3.2e+08,1,50,-9,-9,"Associate Director",30,1,"",NA,NA,"",NA,NA,9,3,2018,11,5,2,4,1,NA,NA,3,3,3,0,2.25,2.25,2.25,79
622804,20262,3,3,3,2,2,3,1,45,3,3,1,5,3,2018,12,35,1,1014,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",50,100,0,0,0,1,25,2008,10,1,2008,6,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,1,3,4,"Building And Reforming Of Non-Residential Buildings",4520,100,9200000,"Nine Million Two Hundred Thousand",8100000,1,40,1,45,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,80,1,4,4,3,3,2,2,70,0,100,3,4,4,4,4,3,2,2,2,1,1,5,4,1,1,NA,NA,NA,NA,1,3,"",2,1,0,1,2,1,"3D Visualizing For Showing Projects","Improves Presentation Of Proposals",2,"","",-9,NA,2,2,1,1,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,1,70,50,80,0,0,20,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,4,1,35,2,NA,NA,2,NA,0,NA,-9,NA,NA,-9,NA,NA,-9,NA,NA,NA,NA,NA,NA,NA,-9,4,4,4,4,-9,12,22,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,95,1,NA,NA,NA,NA,4,2,14,3300000,NA,30000,NA,NA,NA,NA,NA,NA,"Administrative Responsible",8,1,"",NA,NA,"",NA,NA,5,3,2018,13,25,2,4,1,NA,NA,3,3,3,0,2.25,2.25,2.25,79
622805,20264,3,3,3,2,2,3,2,21,1,3,3,2,2,2018,16,1,1,1014,1,2,1,2,2,NA,NA,1,2016,12,31,2,"",51,100,0,0,0,1,33,1962,50,1,1962,14,2,1,"Iso 14001-Iso 9001-Bureau Veritas",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,2,4,1,"Paper Tissues And Napkins",2109,70,1.36e+08,"One Hundred Thirty Six Million",1.18e+08,1,45,1,55,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,100,1,3,4,3,3,2,2,80,0,70,-9,3,4,5,3,3,2,-9,3,2,2,4,1,1,1,NA,2,-9,2,1,3,"",1,1,1,1,-9,-9,"Incorporated Toilet Paper With Aloe Vera And Chamomile","Completely New",1,"Changes In Company Logistics","Is Done By A Third Party And The Company Can Be Controlled And Supervised",2,NA,2,2,2,2,1,60,40,100,0,0,100,0,0,2,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,75,75,40,20,0,40,0,1,1430000,1,90,0,40,NA,40,NA,0,NA,0,NA,20,NA,0,NA,1,100000,-9,1,1,1,1,1,"",2,2015,800000,18,1,2,1,2,2,2,1000000,1,2e+05,2,2,4,2,NA,NA,NA,2,1,3,2,20,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,1,98,96,49,49,33,10,6,6,12,NA,0,NA,NA,70,1,100,NA,50,NA,3,1,14,53400000,6e+07,1115000,NA,1.23e+08,1,60,-9,-9,"Manager Associate",20,1,"",NA,NA,"",NA,NA,2,2,2018,16,28,2,4,1,NA,NA,3,3,3,0,2.25,2.25,2.25,79
622806,20268,3,3,3,2,2,3,1,29,1,3,3,8,3,2018,9,1,1,1014,1,2,2,NA,NA,NA,NA,NA,2016,8,31,2,"",50,100,0,0,0,2,NA,1982,120,1,1982,8,2,1,"Iso 9001",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,2,2,2,1,"Measurement Equipment",2929,95,3.36e+08,"Three Hundred Thirty Six Million",2.66e+08,1,35,7,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,80,1,2,3,4,4,2,2,95,15,65,2,4,4,4,3,3,3,2,2,3,3,3,1,NA,NA,4,2,-9,2,1,1,"",1,1,-9,1,-9,-9,"Incorporated A Infrared Measurement Equipment","Completely New",1,"Added Robotics To Production","Improves Significantly The Time Of Production",2,NA,2,2,2,2,2,-9,-9,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,2,90,90,20,20,0,60,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,200000,-9,1,1,1,1,1,"",2,2016,400000,12,1,2,2,2,1,2,500000,1,80000,2,2,1,NA,NA,NA,NA,2,1,3,1,30,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,4,4,135,114,78,57,41,31,6,8,8,NA,19,-9,1,80,2,NA,NA,NA,NA,3,2,10,98600000,1.5e+08,2250000,NA,2.76e+08,1,30,-9,-9,"Director",35,2,"",NA,NA,"",NA,NA,8,3,2018,9,36,2,4,1,NA,NA,3,3,3,0,2.25,2.25,2.25,79
622807,20274,5,3,3,2,2,3,5,45,3,3,2,22,11,2017,19,42,1,10,1,2,1,6,1,1,1,NA,2017,8,31,2,"",34,100,0,0,0,1,33,1989,30,1,1989,30,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,3,3,4,"Private Buildings And Gated Communities, Shopping Malls, Hotels And Offices",4520,20,8e+07,"Eighty Million",4.5e+07,1,50,7,NA,100,0,0,NA,NA,NA,NA,NA,-7,NA,100,0,NA,NA,NA,100,0,70,1,2,1,4,1,1,2,0,0,70,1,4,4,1,1,1,1,0,0,3,2,4,2,NA,NA,1,NA,NA,NA,2,NA,"",2,1,0,1,2,1,"Residential Complex","Completely New",2,"","",2,NA,2,2,2,2,2,NA,NA,100,0,0,100,0,0,1,90,2,NA,NA,"",2,1,NA,360000,2,NA,NA,1,0,3,20,10,0,70,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,7,"",2,2017,5000000,24,2,NA,NA,NA,NA,NA,NA,10,-9,2,1,NA,NA,2,7,1,2,2,1,3,0,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,2,2,3,2,3,1,30,40,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,100,2,NA,NA,NA,NA,2,2,10,-9,NA,-9,NA,NA,NA,NA,NA,NA,"Commercial Director",30,1,"",NA,NA,"",NA,NA,22,11,2017,20,18,2,2,1,NA,NA,3,3,5,0,4.28571462631226,4.28571462631226,4.28571462631226,82
622808,20278,5,3,3,2,2,3,5,51,3,3,2,5,11,2017,14,38,1,1041,1,2,1,-9,2,NA,NA,1,2016,12,31,5,"",51,100,0,0,0,1,2,1994,25,1,1994,12,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,4,0,3,"Sanitary Materials",5190,90,4.2e+07,"Forty Two Million",31400000,1,75,7,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,70,3,4,4,2,1,1,1,100,0,-9,1,4,4,2,1,-9,1,2,2,2,1,4,1,2,NA,NA,NA,NA,NA,2,NA,"",2,1,1,2,NA,NA,"","",1,"Transportation","Completely New",2,NA,1,2,2,1,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",3,1,1,NA,2,NA,NA,3,90,85,80,0,0,20,0,1,3e+05,2,NA,0,90,NA,0,NA,0,NA,10,NA,0,NA,0,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,2,2,1,1,20,2,NA,NA,2,NA,0,NA,-9,NA,NA,-9,NA,NA,-9,NA,NA,NA,NA,NA,NA,NA,4,-9,4,4,-9,4,31,33,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,70,2,NA,NA,NA,NA,2,3,14,6960000,NA,345000,NA,NA,NA,NA,NA,NA,"Owner",23,1,"",NA,NA,"",NA,NA,5,11,2017,15,19,1,2,1,NA,NA,3,3,5,0,4.28571462631226,4.28571462631226,4.28571462631226,82
622809,20280,5,3,3,2,2,3,4,51,3,3,3,4,11,2017,10,7,1,241,1,2,1,3,2,NA,NA,1,2016,11,30,2,"",50,100,0,0,0,1,2,2004,120,1,2004,16,2,1,"Iso9000",2,NA,NA,1,1,1,0,-9,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,2,1,3,"Candy And Snacks",5122,100,7.3e+07,"Seventy Three Million",5.6e+07,1,65,1,50,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,90,0,100,1,5,5,-9,1,2,2,100,0,80,1,5,5,1,1,1,1,3,2,2,2,5,1,NA,NA,2,NA,NA,NA,1,1,"",1,2,2,2,NA,NA,"","",1,"New Code System For Storage Products","Before It Was Done With Numbers And Now With Codes",2,NA,1,2,1,1,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,1,80,70,40,30,0,30,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,2,1,"",2,2017,350000,24,2,NA,NA,NA,NA,NA,NA,2,4e+05,2,1,NA,NA,2,1,1,2,2,0,3,30,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,3,1,100,96,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,100,2,NA,NA,NA,NA,3,2,14,20800000,NA,84000,NA,NA,NA,NA,NA,NA,"Manager",3,1,"",NA,NA,"",NA,NA,4,11,2017,10,48,1,4,1,NA,NA,3,3,5,0,4.28571462631226,4.28571462631226,4.28571462631226,82
622810,20286,5,3,3,2,2,3,5,72,3,3,3,11,12,2017,9,32,1,10,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",80,100,0,0,0,2,NA,2005,30,1,2005,20,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,1,2,3,"Electronic Security And Surveillance",5159,100,5e+07,"Fifty Million",4e+07,1,90,7,NA,100,0,0,NA,NA,NA,NA,NA,-7,NA,100,0,NA,NA,NA,100,50,100,1,2,2,2,1,1,1,100,100,100,2,4,4,2,1,1,1,1,0,2,1,3,2,NA,NA,5,NA,NA,NA,1,3,"",1,1,4,1,2,1,"Electronic Security","Completely New",1,"Last Operative Technology","Completely New",2,NA,1,2,2,2,2,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,0,0,0,20,0,0,80,0,1,120000,1,100,0,50,NA,0,NA,0,NA,0,NA,50,NA,0,NA,1,100000,0,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,1,1,1,2,20,1,2,2,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,1,2,200,190,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,30,1,NA,NA,NA,NA,2,4,12,1700000,NA,5000,NA,NA,NA,NA,NA,NA,"General Manager",10,1,"",NA,NA,"",NA,NA,11,12,2017,10,9,1,1,1,NA,NA,3,3,5,0,4.28571462631226,4.28571462631226,4.28571462631226,82
622811,20289,1,2,3,2,2,3,5,15,1,3,2,21,11,2017,9,25,1,10,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",25,100,0,0,0,1,25,1993,10,1,1993,50,2,1,"Bpm",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,4,4,1,"Wine And Sparkling Wine",1552,100,6.2e+07,"Sixty-Two Million",3.1e+07,1,50,1,50,100,0,0,NA,NA,NA,NA,NA,5,-9,100,0,NA,NA,NA,100,0,100,2,4,4,4,1,3,4,95,0,100,3,4,4,4,1,2,2,3,3,3,2,4,2,2,NA,NA,1,-4,2,1,4,"",1,1,3,1,2,1,"Spirit Drinks Manufacturing","Completely New",2,"","",2,NA,1,2,1,1,2,90,45,100,0,0,100,0,0,1,-6,2,NA,NA,"",2,1,10,NA,-9,NA,NA,3,0,100,50,0,0,50,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,1,1,10,1,1,2,2,NA,-9,NA,1,60,2,2,NA,NA,1,3,1,1,1,1,1,2,3,3,3,3,4,3,50,40,30,20,3,2,25,15,10,NA,0,NA,NA,70,2,NA,NA,NA,NA,2,2,12,20000000,3e+07,600000,NA,5.1e+07,1,50,5e+06,-9,"Accountant",20,2,"",NA,NA,"",NA,NA,21,11,2017,10,18,1,1,1,NA,NA,3,2,1,0,7.77777767181396,7.77777767181396,7.77777767181396,69
622812,20318,3,2,3,2,2,3,4,25,1,3,1,27,6,2017,16,33,1,10,1,2,2,NA,NA,NA,NA,NA,2016,6,30,2,"",49,100,0,0,0,2,NA,1955,3,1,1955,40,2,2,"",2,NA,NA,1,4,0,0,-9,NA,2,NA,2,NA,NA,2,NA,NA,1,1,4,1,1,"Technic Articles From Rubber, For Example Tank Joints And For Dock Gates, Pipes And Hoses For Wine Industry And Oil Industry",2519,22,1.5e+07,"Fifteen Million",-9,1,12,3,NA,100,0,0,NA,NA,NA,NA,NA,0,0,70,30,2,NA,NA,100,8,98,2,4,4,1,1,1,1,100,50,95,2,4,4,1,1,1,1,2,1,2,2,4,2,1,4,NA,1,0,2,2,NA,"",2,2,-7,2,NA,NA,"","",1,"Packing System With A Non Destructive Structure","Packing Wood System",2,NA,2,2,2,2,2,60,45,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,1,NA,10000,1,NA,190000,3,80,100,80,10,0,10,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,13,"Superville",2,2016,1200000,48,1,2,1,1,1,2,7000000,1,1200000,2,2,1,NA,NA,NA,NA,2,2,1,1,10,1,3,2,2,NA,-9,NA,2,NA,NA,2,NA,NA,1,2,1,2,2,1,2,1,3,4,2,4,3,3,12,20,8,4,8,0,0,0,1,NA,0,NA,NA,80,2,NA,NA,NA,NA,4,3,10,-9,-9,-9,NA,-9,1,20,-9,-9,"President",40,1,"",NA,NA,"",NA,NA,27,6,2017,17,25,2,2,1,NA,NA,3,2,3,0,6.52631568908691,6.52631568908691,6.52631568908691,71
