"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a1","a12","a1a","a1c","a7","a7a","a7b","a11","a7c","a9","a20y","a20m","a20d","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","ASCn3","ASCn4","ASCn5","ASCn5b","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","ASCd5","ASCd6","ASCd7","ASCd8","ASCd9a","ASCd9b","ASCd9d","ASCd9e","ASCd9c","ASCd9f","ASCd14","ASCd15","ASCd16","ASCd17","ASCd18a","ASCd18b","ASCd18d","ASCd18e","ASCd18c","ASCd18f","d30a","d30b","ASCr1","ASCr2","ASCr7","ASCr8","ASCr111","ASCr112","ASCr11","e1","e2b","e6","e11","ASCe12","ASCe12x","ASCe13","ASCe14","e30","h1","h2","ASCh2","h3x","h4x","h5","h6x","h7x","h8","h9","ASCh10a","ASCh10b","ASCh10c","ASCh10d","ASCh10e","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","k4","n5a","ASCn6","ASCn7","n5b","k5a","k5a1","k5bc","k5bc1","k5i","k5i1","k5e","k5e1","k5f","k5f1","k5hdj","k5hdj1","k4b","n5c","n5d","k6","k7","k8","k9","ASCk8","ASCk8x","ASCk9","k10","k11","ASCk13","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","ASCk17","ASCk18","ASCk19","k20a1","ASCk22","k21","k30","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","ASCj16","ASCj17","ASCj18","ASCj19","ASCj20a","ASCj20b","ASCj20c","ASCj20d","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","ASCn8","ASCn9","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
620600,8478,3,1,1,1,2,2,22,51,3,1,1,8,3,2017,12,15,11,1,1,2,1,3,1,2,NA,NA,2016,12,31,5,"",30,100,0,0,0,1,65,1967,12,2,1967,17,2,2,"",2,NA,NA,1,1,1,0,3,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,3,3,3,"Supplies For Air Filters, Liquids, Gases, Etc., For The Pharmaceutical, Food And Other Industries",5190,55,2300000,"Two Million Three Hundred Thousand",5e+06,1,3,1,3,100,0,0,NA,NA,NA,NA,NA,5,10,3,97,1,15,2,90,90,80,2,4,3,1,1,1,1,90,90,90,4,4,3,1,1,1,2,3,3,2,2,6,3,NA,NA,4,NA,NA,NA,1,3,"",1,1,3,1,1,2,"Filtration Equipment For Liquids Like Water Beer Among Others, As This Product Is Cheaper And More Effective","Completely New",1,"Process For The Purchase Of Services For International Transport, Since A Wide Competition Was Made To Identify The Best Supplier","Completely New",1,5000,2,2,2,1,1,NA,NA,70,30,0,30,70,0,2,NA,NA,NA,NA,"",1,1,NA,7000,1,NA,300,2,90,95,60,30,0,10,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5000,0,1,2,1,1,1,"",2,2016,20000,18,2,NA,NA,NA,NA,NA,NA,3,60000,1,1,NA,NA,2,7,1,2,1,3,1,5,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,3,3,19,21,NA,NA,NA,NA,NA,NA,NA,12,1,1,1,100,1,NA,NA,NA,NA,2,2,1,155000,NA,6000,NA,NA,NA,NA,NA,NA,"Manager",25,1,"",NA,NA,"",NA,NA,10,3,2017,16,46,1,2,3,2,0,1,1,3,0,202.833343505859,202.833343505859,202.833343505859,5
620601,8483,2,1,1,1,2,2,22,28,1,1,2,14,8,2017,10,3,11,9,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",90,100,0,0,0,1,50,1982,4,2,1984,10,1,2,"",1,45,2,1,3,3,59,1,NA,2,NA,1,8,2,2,NA,NA,1,1,1,0,1,"Metal Hangers",2899,40,1800000,"One Million Eight Hundred Thousand",2500000,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,1,25,75,1,14,2,100,15,65,3,5,3,1,1,1,1,80,100,90,2,4,4,2,1,1,2,1,2,2,4,3,4,2,NA,NA,2,10,2,1,3,"",1,1,2,1,1,1,"Punched Trays","Innovate Design With Less Weight",1,"Coating System","The New System Does Not Waste The Material",2,NA,2,2,1,2,2,33,150,100,0,0,100,0,0,1,30,2,NA,NA,"",2,1,NA,3000,2,NA,NA,2,40,20,0,25,0,60,15,1,100000,1,20,100000,0,NA,100,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,1,"",2,2016,160000,24,1,1,2,2,2,2,400000,2,40000,2,1,NA,NA,2,1,1,2,2,2,1,30,2,NA,NA,1,0,0,NA,1,60,2,2,NA,NA,1,3,1,1,2,1,2,1,3,3,2,4,4,1,20,28,15,5,2,13,0,1,0,NA,5,5,2,60,2,NA,NA,NA,NA,2,3,10,178000,126372,6500,NA,539190,3,NA,300000,113724,"President",20,1,"",NA,NA,"",NA,NA,14,8,2017,10,54,2,4,1,NA,NA,1,1,2,0,108.633331298828,108.633331298828,108.633331298828,3
620602,8491,3,1,2,2,1,2,22,51,3,2,1,1,9,2017,10,34,11,9,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",60,100,0,0,0,1,40,1983,6,1,1983,18,1,2,"",2,NA,NA,1,5,2,0,1,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,2,3,3,"Marine Electronics Equipment",5152,70,1000000,"One Million",8e+05,1,10,3,NA,95,5,0,NA,NA,NA,NA,1983,0,1,0,100,1,5,2,100,0,100,1,4,4,3,1,2,2,100,0,90,3,4,4,3,1,2,2,2,3,3,2,4,4,1,3,NA,NA,NA,NA,1,5,"",1,1,2,1,1,1,"Satellite Data","Completely New",2,"","",2,NA,2,2,2,1,1,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",2,1,2,NA,2,NA,NA,2,100,70,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50000,0,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,NA,NA,NA,2,2,2,2,10,2,NA,NA,1,-9,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,13,12,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,100,1,NA,NA,NA,NA,3,2,7,190000,NA,3000,NA,NA,NA,NA,NA,NA,"President",18,1,"",NA,NA,"",NA,NA,1,9,2017,11,32,1,2,1,NA,NA,2,1,3,0,87.6666641235352,87.6666641235352,87.6666641235352,23
620603,8501,2,1,3,2,2,2,22,52,2,3,1,19,6,2017,10,14,11,14,1,2,1,2,1,2,NA,NA,2016,12,31,5,"",17,100,0,0,0,1,50,1995,6,2,2001,20,1,2,"",2,NA,NA,1,2,4,0,2,NA,1,1,2,NA,NA,NA,NA,NA,1,2,4,4,2,"Cement Mortars",5234,40,524000,"Five Hundred And Twenty-Four Thousand",970000,1,2,1,4,100,0,0,NA,NA,NA,NA,NA,1,5,60,40,2,NA,NA,95,1,70,5,5,4,3,1,1,1,70,5,85,3,5,5,2,1,1,2,3,0,2,4,4,2,2,NA,NA,NA,NA,NA,1,3,"",1,1,2,1,1,1,"Mortar Line","Completely New",1,"Online Shopping","Completely New",2,NA,1,2,2,2,1,NA,NA,70,30,0,70,30,0,2,NA,NA,200,3,"",0,1,2,NA,1,1,NA,3,70,90,5,0,10,70,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23000,0,1,2,1,1,1,"",2,2017,6000,-9,2,NA,NA,NA,NA,NA,NA,1,5500,1,2,4,2,NA,NA,NA,2,2,2,2,1,2,NA,NA,2,NA,1,NA,2,NA,NA,1,2,2,1,2,1,2,2,2,1,2,0,2,1,2,0,0,5,8,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,100,1,NA,NA,NA,NA,2,2,11,30000,NA,1200,500000,NA,NA,NA,NA,NA,"Administrative And Systems Manager",9,2,"",NA,NA,"",NA,NA,19,6,2017,11,22,1,1,1,NA,NA,3,1,2,0,7.5,7.5,7.5,38
620604,8504,3,2,1,2,1,2,22,50,3,2,2,25,5,2017,10,28,11,11,1,2,2,NA,NA,NA,NA,NA,2016,12,30,2,"",98,100,0,0,0,2,NA,2002,-9,1,2002,17,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,3,3,6,"Vehicles Sale",5010,70,3703950,"Three Million Seven Hundred And Three Thousand Nine Hundred And Fifty",2e+06,1,20,1,10,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,1,60,2,100,0,100,1,4,4,4,4,3,2,5,0,100,1,3,3,1,1,1,1,1,1,3,1,2,4,NA,NA,5,NA,NA,NA,2,NA,"",2,2,0,1,1,1,"Vans","Completely New",1,"Electronic Bills, Better Care In The Workshop","Completely New",2,NA,1,2,1,1,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,NA,20000,2,NA,NA,2,70,50,40,0,0,60,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,51000,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,0,1,0,2,NA,NA,1,0,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,0,42,45,NA,NA,NA,NA,NA,NA,NA,9,1,0,1,100,2,NA,NA,NA,NA,0,0,11,598662,NA,10300,NA,NA,NA,NA,NA,NA,"Agency Boss",5,2,"",NA,NA,"",NA,NA,25,5,2017,11,28,2,2,1,NA,NA,1,2,3,0,51.1428604125977,51.1428604125977,51.1428604125977,11
620605,8654,2,1,1,1,2,2,22,51,3,1,1,17,3,2017,14,36,11,1,1,2,1,3,1,2,NA,NA,2016,12,31,2,"",99,100,0,0,0,1,1,1973,15,1,1973,13,1,2,"",2,NA,NA,1,0,NA,NA,NA,500,1,1,2,NA,NA,NA,NA,NA,1,1,3,2,3,"Sale Of Lenses And Frames Which Accounted For 90%",5190,90,670000,"Six Hundred And Seventy Thousand",780000,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,50,50,1,60,2,100,100,0,1,4,3,3,1,1,1,5,5,100,1,5,3,3,1,1,1,0,2,2,4,3,3,2,NA,NA,NA,NA,NA,1,5,"",2,2,-9,-9,NA,NA,"","",1,"Process In The Management Of Archives","Completely New",2,NA,2,2,1,1,2,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,5,NA,2,NA,NA,0,100,2,0,40,0,30,30,1,65000,1,90,0,0,NA,45,NA,0,NA,0,NA,35,NA,20,NA,2,NA,NA,1,1,1,1,1,"",2,2016,20000,18,1,1,2,2,2,2,500000,2,106000,2,1,NA,NA,1,NA,1,2,2,1,2,1,2,NA,NA,2,NA,0,NA,2,NA,NA,1,15,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,4,2,13,13,NA,NA,NA,NA,NA,NA,NA,8,0,NA,NA,100,1,NA,NA,NA,NA,0,2,11,180000,NA,2000,NA,NA,NA,NA,NA,NA,"General Accountant",7,1,"",NA,NA,"",NA,NA,17,3,2017,15,38,2,2,1,NA,NA,1,1,2,0,108.633331298828,108.633331298828,108.633331298828,3
620606,8796,2,1,2,2,1,2,22,52,2,2,1,31,8,2017,14,30,11,9,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",50,50,50,0,0,1,5,2008,3,1,2008,9,2,2,"",1,32,2,1,5,0,30,1,NA,2,NA,1,45,2,NA,NA,NA,1,1,2,1,2,"Pharmaceuticals For Human Consumption",5231,80,288367,"Two Hundred And Eighty-Eight Thousand Three Hundred And Sixty-Seven",350000,1,22,1,15,90,10,0,NA,NA,NA,NA,2010,0,0,70,30,1,60,2,65,80,90,3,4,3,2,1,1,1,90,80,90,3,4,3,3,2,2,1,3,3,3,1,4,4,NA,NA,5,NA,NA,NA,1,2,"",1,1,4,1,2,2,"Natural Herbal Medicine","In Better Dosage",2,"","",1,2000,1,1,1,2,2,NA,NA,0,100,0,0,100,0,2,NA,NA,60,3,"",0,2,NA,NA,2,NA,NA,3,90,70,10,80,0,10,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,5,"",2,2015,10000,24,1,2,2,2,2,1,15000,1,1200,2,2,6,2,NA,NA,NA,2,1,2,1,0,2,NA,NA,2,NA,0,NA,2,NA,NA,1,-5,2,2,NA,NA,NA,NA,NA,NA,NA,0,1,2,4,2,0,9,6,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,100,1,NA,NA,NA,NA,3,1,12,26883,NA,1444,85235,NA,NA,NA,NA,NA,"General Manager",9,2,"",NA,NA,"",NA,NA,31,8,2017,15,53,2,2,1,NA,NA,2,1,2,0,19.5263156890869,19.5263156890869,19.5263156890869,21
620607,8803,3,1,2,2,1,2,22,51,3,2,1,8,6,2017,10,6,11,11,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",99,100,0,0,0,2,NA,2009,4,1,2009,7,2,2,"",2,NA,NA,1,2,0,3,0,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,2,3,3,"Sale Of Toners",5190,60,1400000,"One Million Four Hundred Thousand",1700000,1,70,3,NA,100,0,0,NA,NA,NA,NA,NA,0,0,5,95,1,3,2,70,0,100,3,5,5,4,1,1,2,100,0,100,2,5,5,4,1,1,1,2,2,1,1,6,3,NA,NA,5,NA,NA,NA,1,2,"",1,2,2,1,1,1,"Quality Office Supplies","Improve Of The Materials, Better Quality Products",2,"","",2,NA,2,2,2,2,1,NA,NA,100,0,0,100,0,0,1,30,2,NA,NA,"",2,1,2,NA,2,NA,NA,3,90,90,80,10,0,10,0,1,60000,1,5,120000,80,NA,10,NA,10,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,2,"",2,2017,50000,15,1,1,2,1,1,2,100000,2,40000,2,1,NA,NA,1,NA,1,2,2,2,1,40,2,NA,NA,2,NA,0,NA,1,15,2,2,NA,NA,1,2,1,1,1,1,1,2,0,1,0,3,0,0,13,11,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,100,1,NA,NA,NA,NA,2,1,11,104000,NA,2160,NA,NA,NA,NA,NA,NA,"General Manager",7,1,"",NA,NA,"",NA,NA,8,6,2017,11,5,2,2,1,NA,NA,2,1,3,0,87.6666641235352,87.6666641235352,87.6666641235352,23
620608,8806,2,1,2,2,1,2,22,52,2,2,1,5,9,2017,12,30,11,11,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",50,100,0,0,0,1,50,2016,2,1,2016,10,2,2,"",1,3,2,1,2,1,0,0,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,1,1,2,"Electrical Products",5239,50,545337,"Five Hundred And Forty-Five Thousand Three Hundred And Thirty-Seven",-7,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,20,80,2,NA,NA,80,80,50,4,4,3,2,1,1,1,90,90,100,2,5,4,1,1,1,1,2,0,1,4,1,1,2,NA,NA,NA,NA,NA,1,4,"",2,1,2,2,NA,NA,"","",2,"","",2,NA,1,2,1,1,2,NA,NA,0,100,0,0,100,0,2,NA,NA,63,3,"",3,2,NA,NA,2,NA,NA,2,80,90,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,1,2,2,1,2,0,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,3,1,1,1,2,2,1,2,2,1,4,2,3,6,-7,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,100,1,NA,NA,NA,NA,1,2,1,7000,NA,800,240451,NA,NA,NA,NA,NA,"Manager",1,2,"",NA,NA,"",NA,NA,5,9,2017,16,47,1,3,1,NA,NA,2,1,2,0,19.5263156890869,19.5263156890869,19.5263156890869,21
620609,8850,2,3,1,1,2,2,22,52,2,1,3,10,5,2017,9,7,11,10,1,2,2,NA,NA,NA,NA,NA,2016,12,31,1,"",99,0,100,0,0,2,NA,2007,50,1,2007,7,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,1,1,0,0,2,"Clothing",5232,100,44000000,"Forty-Four Million",3.3e+07,1,3,1,-9,100,0,0,NA,NA,NA,NA,NA,14,2,95,5,2,NA,NA,80,80,0,1,1,1,1,1,1,1,100,100,100,1,1,1,1,1,1,1,0,0,1,2,4,2,NA,NA,2,NA,NA,NA,1,0,"",2,2,0,1,1,1,"New Brands Of Electronic Products","Brands New Electronic Products, Beauty Products",1,"Use Of Cross Docking","Imporves Delivery Times",1,50000,1,2,1,1,1,NA,NA,10,90,0,10,90,0,2,NA,NA,16000,3,"",1,1,1,NA,2,NA,NA,1,80,50,30,40,0,30,0,1,439000,1,100,0,0,NA,0,NA,0,NA,0,NA,100,NA,0,NA,2,NA,NA,1,1,1,1,1,"",2,2016,6000000,84,1,1,2,2,2,2,6000000,6,9000000,2,1,NA,NA,2,5,2,2,1,0,2,5,1,5,2,2,NA,0,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,2,2,1,0,0,2,2,0,946,809,NA,NA,NA,NA,NA,NA,NA,-9,-9,NA,NA,100,1,NA,NA,NA,NA,0,1,11,4000000,NA,40000,24000000,NA,NA,NA,NA,NA,"General Accountant",7,1,"",NA,NA,"",NA,NA,18,5,2017,10,44,1,2,3,1,30,1,3,2,0,4.77777814865112,4.77777814865112,4.77777814865112,15
620610,8855,2,2,1,1,2,2,22,15,1,1,2,10,8,2017,14,43,11,10,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",90,100,0,0,0,2,NA,2009,3,1,2009,15,2,2,"",1,90,2,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,2,0,0,1,"Foods",1549,70,4000000,"Four Million",5e+06,2,8,2,NA,100,0,0,NA,NA,NA,NA,NA,1,1,100,0,NA,NA,NA,100,40,90,2,4,4,1,1,1,1,98,30,90,1,4,4,1,1,1,1,0,0,3,2,4,3,1,4,NA,2,5,2,1,3,"",1,1,2,1,1,1,"Ice Cream","Tradicional Ice Cream",2,"","",1,30000,2,1,1,1,1,70,60,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,2,NA,2,NA,NA,0,90,100,30,30,20,20,0,1,100000,1,100,0,0,NA,70,NA,0,NA,0,NA,20,NA,10,NA,2,NA,NA,1,1,1,1,6,"",2,2017,60000,18,2,NA,NA,NA,NA,NA,NA,3,100000,2,1,NA,NA,2,5,1,2,2,1,3,5,2,NA,NA,2,NA,0,NA,1,-9,-9,1,8,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,70,69,50,20,10,40,0,25,15,NA,0,NA,NA,90,1,100,NA,100,NA,2,1,12,650000,2000000,80000,NA,3401975,3,NA,270000,600000,"Manager",15,1,"Financial Manager",3,1,"",NA,NA,10,8,2017,16,1,1,1,2,2,0,1,2,2,0,7.75,7.75,7.75,9
620611,8874,2,1,2,2,1,2,22,51,3,2,1,21,8,2017,14,55,11,11,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",50,100,0,0,0,2,NA,2005,5,1,2005,24,2,2,"",1,2,2,1,1,0,5,0,NA,1,1,2,NA,NA,NA,NA,NA,1,1,0,1,3,"Trade In Nutritional Products",5190,100,350000,"Three Hundred And Fifty Thousand",130000,1,10,1,5,100,0,0,NA,NA,NA,NA,NA,0,1,30,70,2,NA,NA,70,15,40,2,5,4,4,4,3,2,85,10,90,2,5,4,4,1,3,3,2,3,2,1,4,1,2,NA,NA,NA,NA,NA,2,NA,"",2,2,3,1,1,1,"Nutritional Product Based On Proteins","Completely New",2,"","",1,2500,2,1,1,1,1,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",2,1,NA,300,2,NA,NA,1,90,95,60,20,0,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,2,2,2,1,1,2,NA,NA,2,NA,0,NA,1,4,2,1,1,2,1,3,1,1,1,1,1,1,2,2,2,2,1,2,10,5,NA,NA,NA,NA,NA,NA,NA,5,2,1,3,100,1,NA,NA,NA,NA,2,2,3,90000,NA,720,NA,NA,NA,NA,NA,NA,"Sales Manager",12,1,"",NA,NA,"",NA,NA,21,8,2017,15,42,1,2,1,NA,NA,2,1,2,0,19.5263156890869,19.5263156890869,19.5263156890869,21
620612,8879,2,1,2,2,1,2,22,72,3,2,1,25,7,2017,12,55,11,11,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",55,100,0,0,0,1,55,2006,3,1,2006,18,1,2,"",1,8,2,2,NA,NA,NA,NA,NA,2,NA,1,15,2,NA,NA,NA,1,1,1,1,6,"Rent Accounting Systems",7290,50,60000,"Sixty Thousand",120000,2,50,4,NA,100,0,0,NA,NA,NA,NA,NA,-7,NA,100,0,NA,NA,NA,10,0,80,3,4,4,3,1,1,2,50,100,100,5,3,4,4,1,1,3,1,2,3,1,5,4,2,NA,NA,NA,NA,NA,1,5,"",1,1,2,1,1,1,"Rent Accounting Systems","Completely New",1,"User Training Process","Completely New",1,15000,1,1,1,1,1,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",1,1,NA,1200,2,NA,NA,1,100,50,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4000,0,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,2,1,2,2,NA,NA,1,0,0,NA,2,NA,NA,1,21,2,1,2,1,1,1,1,1,1,3,2,2,4,4,3,5,6,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,100,1,NA,NA,NA,NA,2,3,4,44000,NA,1500,NA,NA,NA,NA,NA,NA,"Financial Analyst And Shareholder Of The Company",11,1,"",NA,NA,"",NA,NA,25,7,2017,13,41,2,2,1,NA,NA,2,1,2,0,19.5263156890869,19.5263156890869,19.5263156890869,21
620613,8935,2,1,2,2,1,2,22,51,3,2,1,1,9,2017,15,37,11,11,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",60,100,0,0,0,1,40,1996,10,1,1996,20,1,2,"",2,NA,NA,1,1,0,5,0,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,2,2,3,"Books Sale",5190,100,207716,"Two Hundred And Seven Thousand Seven Hundred And Sixteen",626126,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,5,10,90,1,8,2,30,0,100,4,4,3,2,1,1,1,90,0,100,4,3,3,2,1,1,1,0,1,3,2,6,1,2,NA,NA,NA,NA,NA,2,NA,"",2,1,3,2,NA,NA,"","",2,"","",2,NA,2,1,1,1,2,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,1,80,80,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,3,1,50,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,2,1,6,10,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,100,2,NA,NA,NA,NA,1,1,12,54806,NA,3489,NA,NA,NA,NA,NA,NA,"Manager",12,2,"",NA,NA,"",NA,NA,1,9,2017,16,14,2,3,1,NA,NA,2,1,2,0,19.5263156890869,19.5263156890869,19.5263156890869,21
620614,8940,2,1,1,1,2,2,22,50,2,1,1,4,7,2017,11,45,11,5,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",30,100,0,0,0,1,25,1998,6,1,1998,6,2,2,"",2,NA,NA,1,1,0,1,0,NA,1,-9,2,NA,NA,NA,NA,NA,1,2,3,3,2,"Gasoline",5050,100,2885598,"Two Million Eight Hundred And Eighty-Five Thousand, Five Hundred And Ninety-Eight",3400000,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,100,1,5,1,1,1,1,2,50,100,100,3,1,1,1,1,1,2,3,0,3,2,4,2,NA,NA,1,NA,NA,NA,2,NA,"",2,2,0,2,NA,NA,"","",1,"Trainning Islers For Sales","Better Training",2,NA,2,2,2,2,2,NA,NA,100,0,0,100,0,0,1,-6,2,850,3,"",3,1,NA,1000,2,NA,NA,3,100,5,15,15,0,70,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,"",2,2017,20000,18,2,NA,NA,NA,NA,NA,NA,2,50000,2,2,3,2,NA,NA,NA,2,2,2,1,50,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,1,1,2,2,2,2,2,3,3,3,3,3,3,13,13,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,100,1,NA,NA,NA,NA,3,3,11,101675,NA,250,2695046,NA,NA,NA,NA,NA,"General Manager",18,1,"",NA,NA,"",NA,NA,4,7,2017,12,24,2,2,1,NA,NA,1,1,2,0,108.633331298828,108.633331298828,108.633331298828,3
