"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a1","a12","a1a","a1c","a7","a7a","a7b","a11","a7c","a9","a20y","a20m","a20d","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","ASCn3","ASCn4","ASCn5","ASCn5b","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","ASCd5","ASCd6","ASCd7","ASCd8","ASCd9a","ASCd9b","ASCd9d","ASCd9e","ASCd9c","ASCd9f","ASCd14","ASCd15","ASCd16","ASCd17","ASCd18a","ASCd18b","ASCd18d","ASCd18e","ASCd18c","ASCd18f","d30a","d30b","ASCr1","ASCr2","ASCr7","ASCr8","ASCr111","ASCr112","ASCr11","e1","e2b","e6","e11","ASCe12","ASCe12x","ASCe13","ASCe14","e30","h1","h2","ASCh2","h3x","h4x","h5","h6x","h7x","h8","h9","ASCh10a","ASCh10b","ASCh10c","ASCh10d","ASCh10e","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","k4","n5a","ASCn6","ASCn7","n5b","k5a","k5a1","k5bc","k5bc1","k5i","k5i1","k5e","k5e1","k5f","k5f1","k5hdj","k5hdj1","k4b","n5c","n5d","k6","k7","k8","k9","ASCk8","ASCk8x","ASCk9","k10","k11","ASCk13","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","ASCk17","ASCk18","ASCk19","k20a1","ASCk22","k21","k30","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","ASCj16","ASCj17","ASCj18","ASCj19","ASCj20a","ASCj20b","ASCj20c","ASCj20d","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","ASCn8","ASCn9","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
624051,6970,1,1,4,2,2,2,7707039,15,1,3,2,25,7,2017,10,56,7,13,1,2,1,5,1,2,NA,NA,2016,12,31,5,"",50,100,0,0,0,2,NA,2011,21,1,2011,19,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,2,1,2,1,"Processing Of Other Food Products, Snacks, Sandwiches And Desserts",1549,66,1e+06,"One Million",-9,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,10,95,5,2,NA,NA,95,10,100,2,3,4,2,1,1,1,90,10,80,2,4,4,3,1,1,1,1,0,3,4,3,2,2,NA,NA,2,-9,2,1,5,"",-9,-9,1,1,1,1,"Sandwich And Cake Innovative Products","New Combinations And More Ingredients",2,"","",2,NA,2,2,1,2,1,80,98,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,2,NA,2,NA,NA,0,-9,95,50,0,0,50,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-9,-9,1,1,1,1,1,"",2,-9,20000,12,2,NA,NA,NA,NA,NA,NA,-9,NA,2,1,NA,NA,2,4,1,2,1,1,1,2,1,-9,1,1,0,0,NA,2,NA,NA,2,NA,NA,-9,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,2,0,26,23,17,9,1,13,3,9,5,NA,5,4,1,100,1,NA,10,NA,6,2,3,9,-9,-9,15000,NA,-9,-9,NA,-9,100000,"Service Manager",4,2,"",NA,NA,"",NA,NA,25,7,2017,12,8,2,4,1,NA,NA,6,1,1,0,2.12278079986572,2.08063197135925,4.15662431716919,61
624052,7020,2,1,1,1,2,2,72231245,17,1,1,1,27,10,2017,10,10,7,3,1,2,1,2,1,2,NA,NA,2016,12,31,3,"",100,100,0,0,0,2,NA,2007,2,1,2007,20,2,2,"",2,NA,NA,1,0,NA,NA,0,NA,2,NA,2,NA,NA,2,NA,NA,1,2,0,0,1,"Textiles, Polo Shirts, Coats.",1711,100,1500000,"One Million, Five Hundred Thousand",3e+06,2,10,4,NA,100,0,0,NA,NA,NA,NA,NA,0,0,20,80,1,6,1,10,0,100,1,3,3,1,1,1,1,20,2,80,2,3,3,1,1,1,1,3,1,3,2,3,1,2,NA,NA,1,70,2,1,3,"",1,1,1,2,NA,NA,"","",1,"Improvements In Delivery Processes","Faster Delivery",2,NA,1,2,2,2,1,70,54,50,50,0,50,50,0,2,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,30,30,30,70,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,4,"",2,2009,60000,-9,2,NA,NA,NA,NA,NA,NA,3,40000,1,1,NA,NA,1,NA,1,2,1,0,1,40,2,NA,NA,2,NA,20,NA,2,NA,NA,1,30,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,1,5,12,3,2,2,1,0,1,0,NA,2,0,2,90,2,NA,NA,NA,NA,0,3,13,-9,-9,30000,NA,-9,2,20,4e+05,150000,"General Manager",10,1,"",NA,NA,"",NA,NA,27,10,2017,11,0,1,2,1,NA,NA,1,1,2,0,6.61409664154053,6.72627305984497,11.2590370178223,3
624053,7022,4,1,1,1,1,2,7707039,52,2,1,1,12,3,2018,9,44,7,8,1,2,1,3,1,2,NA,NA,2017,12,31,5,"",90,100,0,0,0,1,5,2002,2,1,2002,38,2,2,"",2,NA,NA,1,0,NA,NA,40,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,3,2,2,"Sale Of Pharmaceutical Products",5231,70,6e+05,"Six Hundred Thousand",450000,1,20,1,20,100,0,0,NA,NA,NA,NA,NA,0,5,30,70,2,NA,NA,80,0,90,2,4,3,2,1,1,1,50,0,98,2,4,4,1,1,1,1,1,0,2,4,4,1,1,1,NA,NA,NA,NA,1,5,"",1,1,4,1,1,1,"Natural Products, Such As Collagen, Magnesol","Brand New",1,"Implementation Of A Sales System","Previously  They Used Kardex",2,NA,1,2,2,2,1,NA,NA,100,0,0,70,30,0,2,NA,NA,170,3,"",3,1,NA,20000,1,5,NA,4,40,0,60,40,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,1,1,1,"",2,2016,300000,60,1,1,2,2,2,2,5e+05,1,80000,2,2,1,NA,NA,NA,NA,2,2,2,1,50,2,NA,NA,2,NA,10,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,3,3,5,3,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,100,1,NA,NA,NA,NA,3,2,12,40000,NA,6000,550000,NA,NA,NA,NA,NA,"General Manager",40,1,"",NA,NA,"",NA,NA,12,3,2018,10,25,1,2,1,NA,NA,1,1,4,0,3.42423391342163,3.55863666534424,5.46335172653198,7
624054,7036,4,1,4,2,2,2,72231245,19,1,3,2,13,12,2017,15,7,7,13,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",80,100,0,0,0,1,80,2007,7,1,2007,10,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,0,1,1,"Manufacture Of Footwear For Women",1920,100,1200000,"One Million, Two Hundred Thousand",9e+05,1,3,1,3,100,0,0,NA,NA,NA,NA,NA,0,0,80,20,2,NA,NA,20,0,100,1,1,2,1,1,1,1,100,40,100,1,1,1,1,1,1,1,0,0,2,2,2,4,NA,NA,5,2,80,2,1,3,"",1,1,3,1,1,1,"Products With Better Conformation (Shoe That Does Not Tire Much) And More Decorative Models In Gala Shoes","The Previous Footwear Was Of Lower Quality And Tired When Using It",2,"","",2,NA,1,2,1,1,2,100,48,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,2,60,60,40,60,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60000,0,1,1,1,1,1,"",2,2016,360000,24,1,2,2,2,1,2,1e+06,3,4e+05,2,1,NA,NA,1,NA,1,2,2,0,2,0,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,2,0,0,0,0,0,0,20,7,10,10,3,7,0,-9,2,NA,10,4,3,100,1,100,NA,100,NA,0,0,12,500000,400000,20000,NA,950000,3,NA,9e+05,300000,"Manager",10,1,"",NA,NA,"",NA,NA,13,12,2017,15,51,2,2,1,NA,NA,6,1,4,0,1.95464968681335,1.94559299945831,3.67635655403137,67
624055,7060,4,1,1,1,1,2,7707039,52,2,1,1,13,2,2018,11,22,7,2,1,2,1,2,1,2,NA,NA,2017,12,31,5,"",90,100,0,0,0,2,NA,1986,3,1,1986,32,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,2,2,2,"Luminaires",5233,40,750000,"Seven Hundred And Fifty Thousand",-9,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,3,100,0,NA,NA,NA,100,0,100,1,4,4,4,1,1,2,100,0,100,1,4,1,1,1,1,2,0,0,2,1,4,3,NA,NA,1,NA,NA,NA,1,2,"",1,1,3,2,NA,NA,"","",1,"Improvement In The Distribution System","Delivery Before Three Hours And Not Exceed 24 Hours",2,NA,2,2,2,2,1,NA,NA,100,0,0,100,0,0,2,NA,NA,92,3,"",0,1,NA,3500,2,NA,NA,0,50,50,40,60,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,"",2,2008,80000,24,2,NA,NA,NA,NA,NA,NA,2,-9,2,1,NA,NA,1,NA,1,2,2,2,1,0,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,3,7,7,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,100,2,NA,NA,NA,NA,3,2,-9,-9,NA,-9,-9,NA,NA,NA,NA,NA,"General Manager",30,1,"",NA,NA,"",NA,NA,13,2,2018,12,25,1,2,1,NA,NA,1,1,4,0,3.42423391342163,3.55863666534424,5.46335172653198,7
624056,7100,2,1,1,1,1,2,7707039,18,1,1,2,26,2,2018,10,4,7,3,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",15,100,0,0,0,1,45,2000,5,1,2000,24,2,1,"Iso 9001",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,"Clothing",1810,100,1800000,"One Million Eight Hundred Thousand",1400000,3,NA,NA,NA,80,20,0,NA,NA,NA,NA,2006,0,0,20,80,2,NA,NA,80,20,30,3,5,5,2,2,2,1,90,100,50,2,4,4,2,2,1,2,4,1,3,3,4,2,2,NA,NA,2,-9,2,1,5,"",1,1,4,1,2,1,"New Designs Of Prints, Exclusivity In The Design Of Prints","New Exclusive Designs",2,"","",2,NA,1,2,2,1,1,70,48,0,100,0,0,100,0,2,NA,NA,NA,NA,"",2,1,1,NA,1,1,NA,3,50,90,40,60,0,0,0,1,45000,1,100,50000,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,2,1,1,1,"",2,2018,130000,3,2,NA,NA,NA,NA,NA,NA,4,40000,2,1,NA,NA,1,NA,1,2,2,1,1,2,1,2,2,1,0,0,NA,2,NA,NA,1,90,1,1,3,1,1,2,2,1,1,3,3,3,3,3,3,30,30,24,6,3,21,0,22,3,NA,3,3,2,95,2,NA,NA,NA,NA,2,3,12,-9,1200000,15000,NA,-9,1,5,-9,250000,"General Manager",18,1,"",NA,NA,"",NA,NA,26,2,2018,10,56,2,2,1,NA,NA,1,1,2,0,6.61409664154053,6.72627305984497,11.2590370178223,3
624057,7113,4,1,1,1,1,2,7707039,52,2,1,1,27,2,2018,11,57,7,5,1,2,2,NA,NA,NA,NA,NA,2017,12,31,5,"",99,100,0,0,0,2,NA,1998,2,1,1998,20,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,3,3,2,"Equipment And Materials For Laboratories",5239,100,1500000,"One Million Five Hundred Thousand",1900000,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,5,10,90,1,2,2,80,10,100,2,3,3,3,1,1,1,60,10,90,2,3,2,2,1,1,1,0,1,1,1,2,2,2,NA,NA,NA,NA,NA,1,2,"",1,1,2,2,NA,NA,"","",2,"","",2,NA,1,2,2,2,1,NA,NA,50,50,0,50,50,0,2,NA,NA,50,3,"",3,1,3,NA,2,NA,NA,3,40,80,30,60,0,10,0,1,35000,1,100,0,0,NA,100,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,1,"",2,2017,120000,24,1,1,2,2,2,2,2e+05,2,5000,1,1,NA,NA,1,NA,1,2,2,1,2,30,2,NA,NA,1,0,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,4,4,6,6,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,100,2,NA,NA,NA,NA,1,3,11,130000,NA,600,-9,NA,NA,NA,NA,NA,"General Manager",20,1,"",NA,NA,"",NA,NA,27,2,2018,12,40,1,2,1,NA,NA,1,1,4,0,3.42423391342163,3.55863666534424,5.46335172653198,7
624058,7115,3,1,1,1,1,2,7707039,21,1,1,1,16,3,2018,16,19,7,7,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",60,100,0,0,0,1,60,2010,3,1,2010,8,1,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,0,0,1,"Cardboard Boxes",2102,100,3e+06,"Three Million",1700000,1,20,1,15,100,0,0,NA,NA,NA,NA,NA,0,2,100,0,NA,NA,NA,40,100,100,1,1,1,1,1,1,1,100,100,100,1,1,1,1,1,1,1,0,0,2,2,3,1,2,NA,NA,2,10,2,1,3,"",1,1,3,1,1,1,"More Consistent Cardboard So That The Box Is Harder","Now It Is More Resistant The Box Does Not Break Open It Has No Consistency We Have Discovered It By The Grammage And Quality Of The Cardboard",1,"The Quality And Design Of The Cardboard","Is The Consistency To Maintain The State Of The Box By Means Of The Punching Machine And The Manual Doubles",2,NA,2,2,1,1,2,100,48,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,0,30,40,30,20,0,50,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,"",2,2014,120000,4,2,NA,NA,NA,NA,NA,NA,2,19200,1,2,1,NA,NA,NA,NA,2,1,0,2,6,1,1,2,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,10,6,4,6,0,0,0,2,NA,4,4,1,10,1,NA,6,0,NA,0,0,12,200000,1500000,5400,NA,2000000,1,20,180000,160000,"General Manager",8,2,"",NA,NA,"",NA,NA,16,3,2018,17,41,1,2,1,NA,NA,1,1,3,0,19.0827980041504,20.2046031951904,33.1584358215332,5
624059,7130,5,1,3,2,1,2,72231245,50,3,4,1,30,11,2017,16,5,7,12,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",50,100,0,0,0,2,NA,2007,2,1,2007,12,2,2,"",1,7,2,2,NA,NA,NA,NA,NA,2,NA,1,5,2,NA,NA,NA,1,2,0,0,6,"Mototaxi Sales",5040,70,7e+06,"Seven Million",3500000,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,2,NA,NA,60,50,50,1,4,3,2,1,1,1,-9,0,100,1,4,4,1,1,1,1,2,2,2,1,4,4,1,3,NA,NA,NA,NA,1,3,"",1,1,2,2,NA,NA,"","",1,"Payment Facilities In  Credits","Brand New",1,5000,1,1,1,1,1,NA,NA,50,50,0,50,50,0,1,60,2,NA,NA,"",2,1,2,NA,2,NA,NA,0,0,0,80,20,0,0,0,1,100000,1,30,1000000,40,NA,0,NA,60,NA,0,NA,0,NA,0,NA,1,50000,0,1,1,1,1,2,"",2,2017,500000,12,1,1,2,2,2,2,1e+06,2,3e+05,2,1,NA,NA,2,7,1,2,2,0,1,0,1,2,2,2,NA,0,NA,2,NA,NA,2,NA,NA,1,5,2,2,2,2,2,2,2,2,2,1,0,0,5,5,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,100,1,NA,NA,NA,NA,2,2,13,-9,NA,-9,NA,NA,NA,NA,NA,NA,"General Manager",10,1,"",NA,NA,"",NA,NA,30,11,2017,16,45,1,2,1,NA,NA,6,1,5,0,6.44711637496948,6.35424423217773,13.1911468505859,69
624060,7196,4,1,1,1,1,2,42984798,52,2,1,1,2,8,2017,16,2,7,5,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",60,100,0,0,0,2,NA,1990,4,1,1990,20,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,0,0,2,"Staples",5219,90,8e+05,"Eight Hundred Thousand",6e+05,1,10,1,10,100,0,0,NA,NA,NA,NA,NA,0,2,100,0,NA,NA,NA,80,5,80,2,4,4,4,1,1,1,70,5,80,1,4,4,1,1,1,1,1,0,3,4,3,2,2,NA,NA,NA,NA,NA,2,NA,"",2,2,0,1,1,2,"Implement A Merchandise Inventory And Control System","Brand New",1,"Implemented The Gezi Product Control System","Brand New",2,NA,1,2,2,2,2,NA,NA,0,100,0,0,100,0,2,NA,NA,90,3,"",0,1,NA,1000,1,NA,1000,2,40,40,50,20,10,20,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,2,2,0,1,5,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,0,0,10,8,NA,NA,NA,NA,NA,NA,NA,2,1,0,6,100,1,NA,NA,NA,NA,0,2,13,130000,NA,9000,130000,NA,NA,NA,NA,NA,"Administrator",6,2,"",NA,NA,"",NA,NA,2,8,2017,16,40,2,2,1,NA,NA,1,1,4,0,3.42423391342163,3.55863666534424,5.46335172653198,7
624061,7207,1,1,1,1,1,2,7707039,15,1,1,1,27,2,2018,9,33,7,3,1,2,2,NA,NA,NA,NA,NA,2016,12,31,3,"",100,100,0,0,0,2,NA,2004,1,1,2004,20,1,2,"",1,90,2,1,0,NA,NA,0,NA,2,NA,2,NA,NA,1,1,8,1,1,1,1,1,"Pastry Products And Snacks",1541,100,1100000,"One Million One Hundred Thousand",1e+06,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,1,95,5,2,NA,NA,100,8,100,1,4,4,2,2,2,2,100,15,95,2,5,5,2,1,2,2,2,-7,3,3,3,4,NA,NA,5,2,6,2,2,NA,"",-9,-9,2,1,2,1,"Development Of A Gluten-Free Product","Yucca Sticks",1,"Semi Production Automation","Purchase Of Machines For Production With Manual Operation",2,NA,2,2,1,1,1,80,48,0,100,0,0,100,0,1,70,2,NA,NA,"",4,2,NA,NA,2,NA,NA,2,70,90,70,30,0,0,0,1,100000,1,100,80000,40,NA,60,NA,0,NA,0,NA,0,NA,0,NA,1,30000,0,1,1,1,1,1,"",2,2016,130000,18,2,NA,NA,NA,NA,NA,NA,2,25000,2,1,NA,NA,1,NA,1,2,2,2,1,0,2,NA,NA,2,NA,-9,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,0,12,10,8,4,0,0,8,4,2,NA,4,1,3,100,1,100,NA,100,NA,2,2,9,300000,400000,15000,NA,723000,3,NA,217800,200000,"Owner",10,1,"",NA,NA,"",NA,NA,27,2,2018,10,17,1,2,1,NA,NA,1,1,1,0,4.52244520187378,4.62807750701904,7.51200771331787,1
624062,7285,2,1,1,1,1,2,72231245,18,1,1,2,6,9,2017,10,41,7,5,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",85,100,0,0,0,1,15,2001,5,1,2001,25,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,3,3,1,"Garments Of Alpahaca",1810,90,2700000,"Two Million, Seven Hundred Thousand",2e+06,1,10,1,20,60,0,40,2,2,0,0,2008,0,0,95,5,2,NA,NA,90,60,70,3,2,2,3,1,1,1,80,5,70,3,2,2,1,1,1,1,2,0,2,3,3,4,2,NA,NA,3,NA,2,1,5,"",1,1,3,1,1,2,"Perfecting The Mixture Of Threads And Colors. Handicrafted Dye Of Fabrics","They Have Been Standardized With Machines. It Used To Be Handmade.",2,"","",1,300000,2,2,1,2,2,70,48,100,0,0,100,0,0,2,NA,NA,NA,NA,"",2,1,NA,24000,2,NA,NA,3,80,80,0,80,0,20,0,1,500000,2,NA,0,0,NA,40,NA,30,NA,30,NA,0,NA,0,NA,1,200000,0,1,1,1,1,2,"",2,2017,330000,36,1,1,2,2,2,2,2e+06,3,1500000,1,1,NA,NA,1,NA,1,2,2,1,1,20,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,3,2,40,30,30,10,5,15,10,20,8,NA,10,8,2,100,2,NA,NA,NA,NA,1,2,4,1100000,1100000,36000,NA,2240000,3,NA,3e+06,2000000,"General Manager",16,1,"",NA,NA,"",NA,NA,6,9,2017,11,29,1,2,1,NA,NA,1,1,2,0,6.61409664154053,6.72627305984497,11.2590370178223,3
624063,7288,4,1,2,2,1,2,72231245,52,2,2,1,22,11,2017,11,8,7,11,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",80,100,0,0,0,1,80,2010,2,1,2010,20,1,2,"",2,NA,NA,1,2,3,0,-9,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,3,3,2,"Sales Of Security Cameras, Video Surveillance",5259,40,6e+06,"Six Million",3e+06,3,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,0,0,10,90,2,NA,NA,80,20,80,2,4,4,2,1,1,1,100,-9,90,1,4,4,2,1,1,1,2,-7,3,2,4,1,NA,NA,5,NA,NA,NA,1,4,"",-9,1,2,1,2,1,"Distribution Of Clear Service To Corporations Corporation","Brand New",2,"","",2,NA,2,2,1,1,2,NA,NA,0,100,0,0,100,0,2,NA,NA,140,3,"",1,1,-9,NA,2,NA,NA,1,80,80,20,0,0,80,0,1,5250,1,10,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,1,"",2,2013,70000,24,2,NA,NA,NA,NA,NA,NA,2,490000,2,2,1,NA,NA,NA,NA,1,2,1,1,20,2,NA,NA,1,-9,0,NA,2,NA,NA,1,-9,-8,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,0,18,5,NA,NA,NA,NA,NA,NA,NA,9,4,-9,2,100,1,NA,NA,NA,NA,2,3,4,-9,NA,-9,-9,NA,NA,NA,NA,NA,"General Manager",7,2,"",NA,NA,"",NA,NA,22,11,2017,12,12,1,1,1,NA,NA,2,1,4,0,5.61076736450195,5.60710954666138,8.27456855773926,37
624064,7309,5,1,2,2,2,2,72231245,60,3,2,2,4,9,2017,17,19,7,11,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",99,100,0,0,0,1,1,1999,5,1,1999,30,1,1,"Iso",2,NA,NA,1,3,5,0,NA,5000,2,NA,2,NA,NA,NA,NA,NA,1,1,4,4,6,"Freight Transport",6023,100,5e+06,"Five Million",4e+06,2,30,2,NA,100,0,0,NA,NA,NA,NA,NA,0,0,0,100,2,NA,NA,100,-9,90,1,4,3,3,2,1,1,80,-9,99,1,5,4,1,1,1,1,4,1,3,2,4,-9,1,1,NA,NA,NA,NA,1,3,"",2,2,4,2,NA,NA,"","",2,"","",2,NA,2,2,1,2,1,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,NA,40000,2,NA,NA,4,80,80,0,100,0,0,0,1,700000,1,100,0,0,NA,100,NA,0,NA,0,NA,0,NA,0,NA,1,120000,0,1,1,1,1,4,"",2,2016,200000,4,2,NA,NA,NA,NA,NA,NA,4,-9,2,1,NA,NA,1,NA,1,-9,1,2,1,0,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,20,20,NA,NA,NA,NA,NA,NA,NA,6,5,0,3,100,1,NA,NA,NA,NA,3,4,4,-9,NA,6000,NA,NA,NA,NA,NA,NA,"Deputy General Manager",10,2,"",NA,NA,"",NA,NA,4,9,2017,18,10,2,3,1,NA,NA,2,1,5,0,16.446662902832,16.274585723877,26.3857421875,39
624065,7350,2,1,1,1,1,2,7707039,17,1,1,2,14,3,2018,9,9,7,8,1,2,2,NA,NA,NA,NA,NA,2017,12,31,2,"",70,100,0,0,0,1,15,1985,3,2,1986,33,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,0,0,1,"Elastics And Lace Manufacturing",1729,90,3216375,"Three Million Two Hundred Sixteen Thousand Three Hundred Seventy-Five",-9,1,10,5,NA,100,0,0,NA,NA,NA,NA,NA,0,0,15,85,1,5,2,80,0,100,1,3,1,1,1,1,1,90,40,100,1,2,5,1,1,1,1,0,1,2,1,4,4,NA,NA,4,1,10,2,1,3,"",1,1,2,1,1,1,"Black Elastic For Sashes","Brand New",2,"","",2,NA,2,2,1,1,2,100,48,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,5,NA,2,NA,NA,0,5,10,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,400000,0,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,2,2,0,3,15,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,20,20,15,5,10,5,0,5,1,NA,0,NA,NA,85,2,NA,NA,NA,NA,0,0,4,804093,643275,-9,NA,2573100,3,NA,1644649,2600000,"General Manager",32,1,"",NA,NA,"",NA,NA,14,3,2018,10,14,2,4,1,NA,NA,1,1,2,0,6.61409664154053,6.72627305984497,11.2590370178223,3
